"","person_id","year","perf_a","perf_b","performance","perf_c","performance_c","status","avg_absences","absence","id_s_fr","age","female","department"
"21893",32943,2012,NA,NA,NA,NA,NA,"Active",8.7379827,1,3000010352,51,1,1
"21894",57149,2013,NA,NA,NA,NA,NA,"",8.7377825,1,NA,42,1,1
"21895",109799,2012,NA,NA,NA,NA,NA,"",8.7373514,1,3000010318,45,0,1
"21896",73492,2012,NA,NA,NA,NA,NA,"Active",8.7367697,1,3000010362,37,1,1
"21897",64394,2013,NA,NA,NA,NA,NA,"Active",8.7367582,1,NA,NA,NA,NA
"21898",112746,2012,NA,NA,NA,NA,NA,"Active",8.7364931,1,3000010190,26,1,1
"21899",109541,2014,NA,NA,NA,NA,NA,"",8.7362823,1,NA,NA,NA,NA
"21900",63286,2013,NA,NA,NA,NA,NA,"Active",8.7360888,1,NA,NA,NA,NA
"21901",68996,2014,NA,NA,NA,NA,NA,"Active",8.7358274,1,NA,NA,NA,NA
"21902",65057,2012,NA,NA,NA,NA,NA,"Active",8.7354813,1,3000010144,44,0,1
"21903",43785,2012,NA,NA,NA,NA,NA,"Active",8.735301,1,3000010290,58,1,1
"21904",51902,2014,NA,NA,NA,NA,NA,"",8.7350264,1,3000010260,44,1,1
"21905",22627,2012,NA,NA,NA,NA,NA,"Active",8.7348766,1,3000010106,58,1,1
"21906",66748,2012,NA,NA,NA,NA,NA,"Active",8.7348213,1,3000010190,43,1,1
"21907",33361,2012,NA,NA,NA,NA,NA,"Active",8.7339067,1,3000010105,51,1,1
"21908",66257,2012,NA,NA,NA,NA,NA,"Active",8.7336607,1,NA,NA,NA,NA
"21909",125359,2012,NA,NA,NA,NA,NA,"",8.7334499,1,3000010179,20,0,1
"21910",109659,2012,NA,NA,NA,NA,NA,"Active",8.7327414,1,3000010857,48,1,1
"21911",79527,2012,NA,NA,NA,NA,NA,"Active",8.7327271,1,3000010382,57,1,1
"21912",96346,2012,NA,NA,NA,NA,NA,"Active",8.732708,1,3000010226,29,1,1
"21913",21423,2014,NA,NA,NA,NA,NA,"Active",8.732666,1,3000010380,59,1,1
"21914",103905,2012,NA,NA,NA,NA,NA,"Active",8.7325001,1,3000010180,28,1,1
"21915",50394,2014,NA,NA,NA,NA,NA,"Active",8.7324219,1,3000010000,53.006329,1,1
"21916",129977,2014,NA,NA,NA,NA,NA,"Active",8.7321672,1,3000010021,54,0,1
"21917",118565,2012,NA,NA,NA,NA,NA,"Active",8.7321482,1,3000010190,22,0,1
"21918",98454,2012,NA,NA,NA,NA,NA,"Active",8.7318554,1,3000010318,37,0,1
"21919",421,2014,NA,NA,NA,NA,NA,"Active",8.7317581,1,NA,NA,NA,NA
"21920",130011,2014,NA,NA,NA,NA,NA,"Active",8.7315464,1,NA,NA,NA,NA
"21921",105849,2014,NA,NA,NA,NA,NA,"",8.731204,1,3000010121,36,0,1
"21922",103192,2012,NA,NA,NA,NA,NA,"Active",8.7310419,1,3000010140,30,1,1
"21923",40205,2012,NA,NA,NA,NA,NA,"Active",8.7309055,1,3000010107,61,1,1
"21924",29293,2014,NA,NA,NA,NA,NA,"Active",8.7307806,1,NA,NA,NA,NA
"21925",128942,2012,NA,NA,NA,NA,NA,"Active",8.730752,1,3000010175,44,1,1
"21926",88715,2012,NA,NA,NA,NA,NA,"Active",8.7302437,1,3000010160,56,0,1
"21927",21372,2012,NA,NA,NA,NA,NA,"Active",8.7301664,1,NA,59,1,1
"21928",68875,2012,NA,NA,NA,NA,NA,"Active",8.7299671,1,3000010380,53,1,1
"21929",66257,2013,NA,NA,NA,NA,NA,"Active",8.729743,1,NA,NA,NA,NA
"21930",84283,2014,NA,NA,NA,NA,NA,"Active",8.7297134,1,NA,NA,NA,NA
"21931",42236,2013,NA,NA,NA,NA,NA,"",8.7293882,1,3000010324,67,1,1
"21932",24865,2012,NA,NA,NA,NA,NA,"Active",8.7291698,1,3000010103,58,1,1
"21933",29632,2014,NA,NA,NA,NA,NA,"Active",8.7291346,1,3000010260,62,1,1
"21934",100307,2014,NA,NA,NA,NA,NA,"Active",8.7290115,1,NA,NA,NA,NA
"21935",104048,2012,NA,NA,NA,NA,NA,"Active",8.7289238,1,3000010352,29,1,1
"21936",69199,2012,NA,NA,NA,NA,NA,"Active",8.7288971,1,3000010360,37,1,1
"21937",78393,2014,NA,NA,NA,NA,NA,"",8.7288923,1,NA,NA,NA,NA
"21938",103885,2012,NA,NA,NA,NA,NA,"Active",8.7285213,1,3000010249,28,1,1
"21939",40444,2012,NA,NA,NA,NA,NA,"Active",8.7284498,1,3000010364,47,1,1
"21940",86707,2012,NA,NA,NA,NA,NA,"Active",8.7283401,1,NA,32,1,1
"21941",67128,2012,NA,NA,NA,NA,NA,"",8.7280035,1,NA,37,1,1
"21942",56882,2012,NA,NA,NA,NA,NA,"Active",8.7279825,1,3000010364,51,0,1
"21943",36587,2014,NA,NA,NA,NA,NA,"Active",8.7276258,1,NA,62,1,1
"21944",112134,2013,NA,NA,NA,NA,NA,"Active",8.7274332,1,3000010287,28,1,1
"21945",77375,2012,NA,NA,NA,NA,NA,"Active",8.7273912,1,3000010167,37,1,1
"21946",73175,2013,NA,NA,NA,NA,NA,"",8.7270708,1,NA,37,1,1
"21947",64833,2012,NA,NA,NA,NA,NA,"Active",8.7268524,1,3000010161,61,1,1
"21948",62240,2012,NA,NA,NA,NA,NA,"Active",8.7268095,1,NA,NA,NA,NA
"21949",20846,2012,NA,NA,NA,NA,NA,"Active",8.7267485,1,NA,61,1,1
"21950",130047,2013,NA,NA,NA,NA,NA,"",8.7266083,1,NA,NA,NA,NA
"21951",35912,2012,NA,NA,NA,NA,NA,"Active",8.7261295,1,3000010123,53,1,1
"21952",53880,2013,NA,NA,NA,NA,NA,"",8.7254152,1,NA,47,1,1
"21953",65621,2012,NA,NA,NA,NA,NA,"Active",8.7253666,1,3000010289,56,0,1
"21954",65774,2012,NA,NA,NA,NA,NA,"Active",8.7253122,1,3000010352,45,0,1
"21955",64730,2012,NA,NA,NA,NA,NA,"Active",8.7252989,1,3000010354,52,1,1
"21956",58545,2014,NA,NA,NA,NA,NA,"Active",8.7252111,1,NA,47,1,1
"21957",71775,2014,NA,NA,NA,NA,NA,"",8.7250528,1,NA,45,1,1
"21958",11679,2013,NA,NA,NA,NA,NA,"Active",8.7250471,1,3000010360,64,1,1
"21959",112900,2012,NA,NA,NA,NA,NA,"Active",8.7249746,1,3000010119,45,1,1
"21960",65694,2014,NA,NA,NA,NA,NA,"Active",8.7249565,1,NA,NA,NA,NA
"21961",38193,2012,NA,NA,NA,NA,NA,"Active",8.7241364,1,3000010104,49,1,1
"21962",49289,2012,NA,NA,NA,NA,NA,"Active",8.7240295,1,3000010857,50,1,1
"21963",113573,2012,NA,NA,NA,NA,NA,"Active",8.7239828,1,3000010209,25,1,1
"21964",52492,2012,NA,NA,NA,NA,NA,"Active",8.7236786,1,3000010021,42,1,1
"21965",118005,2012,NA,NA,NA,NA,NA,"Active",8.7235403,1,3000010368,23,1,1
"21966",101993,2012,NA,NA,NA,NA,NA,"",8.7229328,1,NA,NA,NA,NA
"21967",108743,2012,NA,NA,NA,NA,NA,"",8.7229176,1,3000010352,36,0,1
"21968",99923,2014,NA,NA,NA,NA,NA,"",8.7228832,1,3000010282,33,1,1
"21969",91029,2014,NA,NA,NA,NA,NA,"Active",8.7226763,1,NA,NA,NA,NA
"21970",130021,2012,NA,NA,NA,NA,NA,"Active",8.7225962,1,NA,NA,NA,NA
"21971",130142,2013,NA,NA,NA,NA,NA,"Active",8.7225466,1,NA,NA,NA,NA
"21972",130241,2012,NA,NA,NA,NA,NA,"",8.722393,1,NA,NA,NA,NA
"21973",111169,2013,NA,NA,NA,NA,NA,"Active",8.722353,1,3000010309,30,1,1
"21974",25647,2012,NA,NA,NA,NA,NA,"Active",8.7223053,1,3000010352,59,1,1
"21975",10983,2012,NA,NA,NA,NA,NA,"Active",8.7222519,1,NA,64,1,1
"21976",107793,2014,NA,NA,NA,NA,NA,"",8.7221842,1,3000010260,32,1,1
"21977",23857,2013,NA,NA,NA,NA,NA,"",8.7221413,1,3000010103,57,1,1
"21978",24940,2012,NA,NA,NA,NA,NA,"Active",8.7219877,1,3000010291,57,1,1
"21979",47717,2014,NA,NA,NA,NA,NA,"Active",8.7214546,1,NA,NA,NA,NA
"21980",105987,2012,NA,NA,NA,NA,NA,"Active",8.7210035,1,3000010256,28,1,1
"21981",364,2012,NA,NA,NA,NA,NA,"Active",8.720562,1,NA,NA,NA,NA
"21982",112314,2013,NA,NA,NA,NA,NA,"Active",8.7201462,1,3000010288,28,1,1
"21983",115099,2013,NA,NA,NA,NA,NA,"Active",8.7201223,1,3000010318,34,1,1
"21984",108143,2012,NA,NA,NA,NA,NA,"Active",8.7201214,1,3000010144,37,0,1
"21985",73815,2012,NA,NA,NA,NA,NA,"Active",8.7200432,1,NA,NA,NA,NA
"21986",66267,2012,NA,NA,NA,NA,NA,"Active",8.7196712,1,NA,NA,NA,NA
"21987",118593,2012,NA,NA,NA,NA,NA,"Active",8.7195292,1,3000010209,29,0,1
"21988",42258,2012,NA,NA,NA,NA,NA,"Active",8.7194452,1,NA,50,1,1
"21989",62155,2012,NA,NA,NA,NA,NA,"Active",8.7192793,1,NA,NA,NA,NA
"21990",35721,2012,NA,NA,NA,NA,NA,"Active",8.7189674,1,3000010300,49,1,1
"21991",130250,2013,NA,NA,NA,NA,NA,"",8.7188969,1,NA,32,0,1
"21992",117448,2012,NA,NA,NA,NA,NA,"Active",8.7186985,1,3000010151,29,1,1
"21993",15620,2012,NA,NA,NA,NA,NA,"Active",8.7186699,1,3000010160,62,1,1
"21994",112537,2012,NA,NA,NA,NA,NA,"Active",8.7184963,1,3000010175,30,0,1
"21995",40100,2012,NA,NA,NA,NA,NA,"Active",8.7184801,1,NA,NA,NA,NA
"21996",39928,2012,NA,NA,NA,NA,NA,"Active",8.7184067,1,3000010362,51,0,1
"21997",62322,2012,NA,NA,NA,NA,NA,"Active",8.717907,1,3000010324,53,0,1
"21998",36039,2012,NA,NA,NA,NA,NA,"Active",8.717556,1,3000010123,49,1,1
"21999",48574,2012,NA,NA,NA,NA,NA,"Active",8.7175007,1,3000010179,50,1,1
"22000",108497,2012,NA,NA,NA,NA,NA,"Active",8.7171631,1,3000010170,36,0,1
"22001",88573,2013,NA,NA,NA,NA,NA,"Active",8.7170162,1,NA,NA,NA,NA
"22002",62557,2012,NA,NA,NA,NA,NA,"Active",8.7169752,1,NA,NA,NA,NA
"22003",106634,2013,NA,NA,NA,NA,NA,"Active",8.7167168,1,3000010249,34,1,1
"22004",49276,2012,NA,NA,NA,NA,NA,"Active",8.7163048,1,NA,47,1,1
"22005",52842,2012,NA,NA,NA,NA,NA,"Active",8.7162704,1,3000010144,42,1,1
"22006",56007,2012,NA,NA,NA,NA,NA,"Active",8.7162104,1,NA,41,0,1
"22007",58181,2012,NA,NA,NA,NA,NA,"",8.7161942,1,NA,40,1,1
"22008",99126,2012,NA,NA,NA,NA,NA,"Active",8.7161894,1,NA,35,1,1
"22009",49725,2013,NA,NA,NA,NA,NA,"Active",8.715991,1,NA,48,0,1
"22010",73094,2012,NA,NA,NA,NA,NA,"Active",8.7156925,1,3000010156,70,1,1
"22011",82851,2012,NA,NA,NA,NA,NA,"Active",8.7156715,1,NA,33,1,1
"22012",16,2014,NA,NA,NA,NA,NA,"Active",8.7156429,1,NA,NA,NA,NA
"22013",44037,2013,NA,NA,NA,NA,NA,"",8.7154818,1,NA,63,1,1
"22014",51902,2012,NA,NA,NA,NA,NA,"",8.7148752,1,3000010260,42,1,1
"22015",28518,2012,NA,NA,NA,NA,NA,"Active",8.714819,1,3000010364,54,0,1
"22016",37740,2012,NA,NA,NA,NA,NA,"Active",8.71457,1,3000010103,48,1,1
"22017",65184,2012,NA,NA,NA,NA,NA,"Active",8.7143555,1,3000010364,38,1,1
"22018",111427,2012,NA,NA,NA,NA,NA,"",8.7143555,1,3000010134,27,1,1
"22019",41790,2012,NA,NA,NA,NA,NA,"Active",8.7141066,1,3000010190,51,1,1
"22020",24229,2012,NA,NA,NA,NA,NA,"Active",8.7139378,1,3000010380,57,1,1
"22021",18235,2012,NA,NA,NA,NA,NA,"Active",8.7138882,1,3000010183,60,1,1
"22022",39659,2012,NA,NA,NA,NA,NA,"Active",8.7137403,1,3000010685,54,1,1
"22023",72427,2012,NA,NA,NA,NA,NA,"Active",8.7137136,1,NA,NA,NA,NA
"22024",65051,2012,NA,NA,NA,NA,NA,"Active",8.7136412,1,3000010282,46,1,1
"22025",103845,2012,NA,NA,NA,NA,NA,"Active",8.7132549,1,3000010260,45,1,1
"22026",46288,2013,NA,NA,NA,NA,NA,"Active",8.7130032,1,NA,NA,NA,NA
"22027",56458,2014,NA,NA,NA,NA,NA,"",8.7129717,1,3000010287,48,0,1
"22028",65580,2012,NA,NA,NA,NA,NA,"Active",8.7127705,1,NA,NA,NA,NA
"22029",56404,2013,NA,NA,NA,NA,NA,"Active",8.7124491,1,NA,NA,NA,NA
"22030",112846,2014,NA,NA,NA,NA,NA,"Active",8.7124281,1,3000010316,39,1,1
"22031",25975,2012,NA,NA,NA,NA,NA,"Active",8.7122402,1,3000010021,56,1,1
"22032",10662,2012,NA,NA,NA,NA,NA,"Active",8.7121782,1,3000010132,65,1,1
"22033",39198,2012,NA,NA,NA,NA,NA,"Active",8.7121582,1,3000010857,55,1,1
"22034",73372,2013,NA,NA,NA,NA,NA,"",8.7120848,1,3000010105,38,1,1
"22035",51902,2013,NA,NA,NA,NA,NA,"",8.7120361,1,3000010260,43,1,1
"22036",65212,2012,NA,NA,NA,NA,NA,"Inactive",8.7119761,1,NA,39,0,1
"22037",57930,2012,NA,NA,NA,NA,NA,"Active",8.7119207,1,3000010135,41,1,1
"22038",65684,2013,NA,NA,NA,NA,NA,"Active",8.7118034,1,3000010364,38,0,1
"22039",117394,2012,NA,NA,NA,NA,NA,"",8.711731,1,NA,25,0,1
"22040",61352,2013,NA,NA,NA,NA,NA,"Inactive",8.7111311,1,NA,41,1,1
"22041",130224,2014,NA,NA,NA,NA,NA,"Active",8.7108393,1,NA,NA,NA,NA
"22042",97514,2013,NA,NA,NA,NA,NA,"Active",8.7107658,1,NA,44,1,1
"22043",43565,2012,NA,NA,NA,NA,NA,"Active",8.7107077,1,3000010282,51,1,1
"22044",104198,2012,NA,NA,NA,NA,NA,"",8.7103748,1,3000010151,52,0,1
"22045",36354,2014,NA,NA,NA,NA,NA,"Active",8.7100296,1,NA,NA,NA,NA
"22046",117116,2014,NA,NA,NA,NA,NA,"Active",8.7099819,1,NA,NA,NA,NA
"22047",48115,2013,NA,NA,NA,NA,NA,"Active",8.7099152,1,3000010021,55,0,1
"22048",83920,2014,NA,NA,NA,NA,NA,"",8.7098207,1,NA,NA,NA,NA
"22049",118950,2012,NA,NA,NA,NA,NA,"",8.7094698,1,3000010288,24,1,1
"22050",82080,2012,NA,NA,NA,NA,NA,"Active",8.7093363,1,3000010318,33,1,1
"22051",73680,2012,NA,NA,NA,NA,NA,"Active",8.7090864,1,3000010256,38,1,1
"22052",27279,2012,NA,NA,NA,NA,NA,"Active",8.7090855,1,3000010121,58,1,1
"22053",95313,2013,NA,NA,NA,NA,NA,"",8.7090263,1,NA,44,1,1
"22054",83849,2012,NA,NA,NA,NA,NA,"Active",8.7088861,1,3000010362,44,1,1
"22055",30800,2012,NA,NA,NA,NA,NA,"",8.7085581,1,3000010300,60,1,1
"22056",57597,2012,NA,NA,NA,NA,NA,"Active",8.7085571,1,3000010104,44,1,1
"22057",65647,2012,NA,NA,NA,NA,NA,"Active",8.7085409,1,3000010190,38,1,1
"22058",61374,2013,NA,NA,NA,NA,NA,"Active",8.7084646,1,3000010352,43,1,1
"22059",56297,2012,NA,NA,NA,NA,NA,"Active",8.7083807,1,NA,50,1,1
"22060",118097,2012,NA,NA,NA,NA,NA,"Active",8.7082796,1,3000010352,25,0,1
"22061",62117,2012,NA,NA,NA,NA,NA,"Active",8.7074976,1,3000010362,43,0,1
"22062",52541,2012,NA,NA,NA,NA,NA,"Active",8.7073908,1,3000010193,47,1,1
"22063",99261,2012,NA,NA,NA,NA,NA,"Active",8.7073832,1,3000010119,47,1,1
"22064",116655,2013,NA,NA,NA,NA,NA,"",8.7072754,1,NA,NA,NA,NA
"22065",118533,2014,NA,NA,NA,NA,NA,"Active",8.7072744,1,3000010289,28,1,1
"22066",84283,2013,NA,NA,NA,NA,NA,"Active",8.7070761,1,NA,NA,NA,NA
"22067",54898,2013,NA,NA,NA,NA,NA,"Inactive",8.7068615,1,NA,42,1,1
"22068",84660,2013,NA,NA,NA,NA,NA,"Active",8.7068043,1,3000010190,65,1,1
"22069",35765,2013,NA,NA,NA,NA,NA,"",8.7065334,1,NA,70,1,1
"22070",46687,2012,NA,NA,NA,NA,NA,"Active",8.7060671,1,3000010289,45,1,1
"22071",114779,2012,NA,NA,NA,NA,NA,"Active",8.7058992,1,3000010151,36,1,1
"22072",111839,2013,NA,NA,NA,NA,NA,"",8.7055407,1,3000010260,25,1,1
"22073",21614,2013,NA,NA,NA,NA,NA,"",8.7054253,1,3000010316,60,0,1
"22074",109541,2012,NA,NA,NA,NA,NA,"",8.7051954,1,NA,NA,NA,NA
"22075",405,2013,NA,NA,NA,NA,NA,"",8.7049494,1,NA,NA,NA,NA
"22076",96382,2013,NA,NA,NA,NA,NA,"Active",8.7049036,1,NA,NA,NA,NA
"22077",109127,2012,NA,NA,NA,NA,NA,"Active",8.7047234,1,3000010287,26,1,1
"22078",119156,2012,NA,NA,NA,NA,NA,"",8.7046766,1,3000010225,22,1,1
"22079",116001,2014,NA,NA,NA,NA,NA,"Active",8.7045918,1,NA,NA,NA,NA
"22080",31624,2014,NA,NA,NA,NA,NA,"",8.7040606,1,3000010260,71,1,1
"22081",108925,2012,NA,NA,NA,NA,NA,"",8.7038298,1,3000010625,25,1,1
"22082",115033,2012,NA,NA,NA,NA,NA,"Active",8.7038069,1,3000010288,48,1,1
"22083",99126,2014,NA,NA,NA,NA,NA,"Active",8.7036676,1,NA,37,1,1
"22084",12126,2012,NA,NA,NA,NA,NA,"",8.7036085,1,3000010160,63,0,1
"22085",120491,2012,NA,NA,NA,NA,NA,"",8.7032509,1,3000010288,40,1,1
"22086",116032,2012,NA,NA,NA,NA,NA,"Active",8.7032499,1,3000010368,33,1,1
"22087",63515,2013,NA,NA,NA,NA,NA,"",8.7027597,1,3000010225,38,0,1
"22088",22686,2012,NA,NA,NA,NA,NA,"Active",8.7026577,1,3000010193,58,1,1
"22089",8,2013,NA,NA,NA,NA,NA,"Active",8.7026482,1,NA,NA,NA,NA
"22090",68536,2012,NA,NA,NA,NA,NA,"Active",8.7021933,1,3000010352,39,1,1
"22091",25077,2013,NA,NA,NA,NA,NA,"Active",8.7021437,1,3000010352,58,0,1
"22092",41768,2012,NA,NA,NA,NA,NA,"",8.7020893,1,3000010368,50,1,1
"22093",99923,2013,NA,NA,NA,NA,NA,"",8.702054,1,3000010282,32,1,1
"22094",49836,2013,NA,NA,NA,NA,NA,"Active",8.7015057,1,NA,NA,NA,NA
"22095",87992,2012,NA,NA,NA,NA,NA,"Active",8.7014561,1,3000010318,36,0,1
"22096",56190,2012,NA,NA,NA,NA,NA,"Active",8.701376,1,3000010136,55,1,1
"22097",91877,2012,NA,NA,NA,NA,NA,"Active",8.7011442,1,3000010179,37,1,1
"22098",94231,2014,NA,NA,NA,NA,NA,"Active",8.700839,1,3000010316,47,1,1
"22099",88797,2012,NA,NA,NA,NA,NA,"Active",8.7007437,1,3000010190,53,1,1
"22100",115078,2012,NA,NA,NA,NA,NA,"Active",8.7005892,1,NA,NA,NA,NA
"22101",58509,2012,NA,NA,NA,NA,NA,"Active",8.7004271,1,3000010291,49.058823,1,1
"22102",8321,2012,NA,NA,NA,NA,NA,"Active",8.700285,1,3000010193,66,1,1
"22103",47041,2014,NA,NA,NA,NA,NA,"Active",8.7000399,1,NA,48,0,1
"22104",44910,2014,NA,NA,NA,NA,NA,"Active",8.6997871,1,NA,54,1,1
"22105",121931,2012,NA,NA,NA,NA,NA,"",8.6995668,1,NA,32,1,1
"22106",27703,2012,NA,NA,NA,NA,NA,"Active",8.6995573,1,NA,NA,NA,NA
"22107",89589,2012,NA,NA,NA,NA,NA,"Active",8.6995316,1,3000010324,39,1,1
"22108",38080,2012,NA,NA,NA,NA,NA,"Active",8.6994839,1,3000010130,48,1,1
"22109",134824,2012,NA,NA,NA,NA,NA,"Active",8.6993742,1,3000010323,25,1,1
"22110",117140,2012,NA,NA,NA,NA,NA,"",8.699276,1,NA,NA,NA,NA
"22111",124550,2013,NA,NA,NA,NA,NA,"",8.6990919,1,NA,0,1,1
"22112",106114,2012,NA,NA,NA,NA,NA,"Active",8.6990271,1,3000010360,29,1,1
"22113",51834,2012,NA,NA,NA,NA,NA,"Active",8.6989832,1,3000010226,45,0,1
"22114",92082,2012,NA,NA,NA,NA,NA,"",8.6989698,1,3000010179,32,1,1
"22115",53358,2012,NA,NA,NA,NA,NA,"Active",8.6989489,1,3000010288,54,1,1
"22116",109030,2012,NA,NA,NA,NA,NA,"Active",8.6988306,1,3000010260,26,1,1
"22117",22637,2012,NA,NA,NA,NA,NA,"Active",8.698205,1,3000010226,58,1,1
"22118",68172,2012,NA,NA,NA,NA,NA,"Active",8.6978521,1,3000010380,50,1,1
"22119",89217,2014,NA,NA,NA,NA,NA,"",8.6976919,1,3000010368,45,1,1
"22120",105239,2013,NA,NA,NA,NA,NA,"",8.6976891,1,3000010152,48,1,1
"22121",119939,2012,NA,NA,NA,NA,NA,"",8.6974211,1,3000010282,31,1,1
"22122",44814,2012,NA,NA,NA,NA,NA,"Active",8.6973019,1,3000010106,48,1,1
"22123",30782,2012,NA,NA,NA,NA,NA,"Active",8.6971445,1,3000010106,58,1,1
"22124",26617,2012,NA,NA,NA,NA,NA,"Active",8.6971006,1,NA,58,0,1
"22125",71775,2012,NA,NA,NA,NA,NA,"Active",8.6970816,1,NA,42,1,1
"22126",117244,2013,NA,NA,NA,NA,NA,"Active",8.6969376,1,NA,NA,NA,NA
"22127",69913,2012,NA,NA,NA,NA,NA,"Active",8.6967688,1,3000010300,39,1,1
"22128",108316,2012,NA,NA,NA,NA,NA,"",8.696744,1,3000010155,28,1,1
"22129",134786,2014,NA,NA,NA,NA,NA,"Active",8.6967373,1,3000010155,31,1,1
"22130",107733,2012,NA,NA,NA,NA,NA,"",8.6966724,1,NA,NA,NA,NA
"22131",116803,2012,NA,NA,NA,NA,NA,"",8.6965942,1,3000010179,23,1,1
"22132",130178,2014,NA,NA,NA,NA,NA,"",8.6961298,1,NA,NA,NA,NA
"22133",59347,2014,NA,NA,NA,NA,NA,"Active",8.6960716,1,3000010193,55,1,1
"22134",66896,2012,NA,NA,NA,NA,NA,"Active",8.6959705,1,3000010110,51,1,1
"22135",38005,2014,NA,NA,NA,NA,NA,"",8.6955032,1,3000010364,70,1,1
"22136",47369,2013,NA,NA,NA,NA,NA,"",8.6952801,1,NA,52,1,1
"22137",56307,2012,NA,NA,NA,NA,NA,"Active",8.6951323,1,3000010134,48.021976,0,1
"22138",116714,2012,NA,NA,NA,NA,NA,"",8.6949015,1,3000010155,24,0,1
"22139",138,2012,NA,NA,NA,NA,NA,"",8.6948032,1,3000010318,27,0,1
"22140",121294,2012,NA,NA,NA,NA,NA,"",8.694561,1,3000010309,22,1,1
"22141",68071,2012,NA,NA,NA,NA,NA,"Active",8.6944618,1,3000010161,43,0,1
"22142",37903,2012,NA,NA,NA,NA,NA,"Active",8.6941433,1,3000010135,49,1,1
"22143",74319,2012,NA,NA,NA,NA,NA,"Active",8.6939917,1,3000010175,37,1,1
"22144",37932,2012,NA,NA,NA,NA,NA,"Active",8.693531,1,NA,NA,NA,NA
"22145",31638,2013,NA,NA,NA,NA,NA,"Inactive",8.6935282,1,NA,53,0,1
"22146",115177,2012,NA,NA,NA,NA,NA,"Active",8.6934986,1,3000010318,28,1,1
"22147",9894,2012,NA,NA,NA,NA,NA,"",8.6932831,1,3000010362,63,1,1
"22148",43345,2012,NA,NA,NA,NA,NA,"Active",8.6932421,1,3000010000,49,1,1
"22149",56192,2012,NA,NA,NA,NA,NA,"Active",8.6932173,1,3000010289,44,1,1
"22150",70911,2012,NA,NA,NA,NA,NA,"Active",8.6930275,1,3000010354,35,1,1
"22151",111806,2012,NA,NA,NA,NA,NA,"Active",8.6929722,1,3000010260,51,1,1
"22152",112179,2012,NA,NA,NA,NA,NA,"Active",8.6928768,1,3000010364,28.071428,0,1
"22153",86014,2012,NA,NA,NA,NA,NA,"Active",8.6927214,1,3000010309,46,1,1
"22154",108743,2014,NA,NA,NA,NA,NA,"Active",8.6926346,1,3000010372,38,0,1
"22155",108687,2013,NA,NA,NA,NA,NA,"",8.6925745,1,NA,27,1,1
"22156",123809,2014,NA,NA,NA,NA,NA,"",8.6922417,1,NA,NA,NA,NA
"22157",38628,2012,NA,NA,NA,NA,NA,"Active",8.6917381,1,3000010167,57,0,1
"22158",31821,2014,NA,NA,NA,NA,NA,"Active",8.6913824,1,NA,NA,NA,NA
"22159",61734,2012,NA,NA,NA,NA,NA,"Active",8.6912804,1,3000010110,40,0,1
"22160",108870,2012,NA,NA,NA,NA,NA,"",8.6912642,1,3000010180,25,1,1
"22161",24224,2012,NA,NA,NA,NA,NA,"Active",8.6911526,1,3000010249,59,1,1
"22162",108820,2013,NA,NA,NA,NA,NA,"",8.6911335,1,3000010309,26,1,1
"22163",79603,2012,NA,NA,NA,NA,NA,"Active",8.6908207,1,3000010144,33,0,1
"22164",102973,2012,NA,NA,NA,NA,NA,"",8.6906662,1,3000010249,39,1,1
"22165",82484,2013,NA,NA,NA,NA,NA,"Active",8.6905317,1,NA,NA,NA,NA
"22166",91866,2012,NA,NA,NA,NA,NA,"",8.6903839,1,3000010382,32,0,1
"22167",121632,2014,NA,NA,NA,NA,NA,"Active",8.6903772,1,3000010132,27,1,1
"22168",121510,2014,NA,NA,NA,NA,NA,"Active",8.6902905,1,NA,NA,NA,NA
"22169",129998,2012,NA,NA,NA,NA,NA,"Active",8.6899729,1,NA,NA,NA,NA
"22170",33369,2012,NA,NA,NA,NA,NA,"Active",8.6899271,1,3000010136,57,0,1
"22171",108806,2013,NA,NA,NA,NA,NA,"",8.6898575,1,3000010363,27,1,1
"22172",100748,2012,NA,NA,NA,NA,NA,"Active",8.6898336,1,NA,NA,NA,NA
"22173",75283,2012,NA,NA,NA,NA,NA,"Active",8.6897583,1,3000010316,46,0,1
"22174",66216,2012,NA,NA,NA,NA,NA,"Active",8.6896582,1,NA,43,1,1
"22175",41381,2014,NA,NA,NA,NA,NA,"",8.6896267,1,3000010289,64,1,1
"22176",64026,2013,NA,NA,NA,NA,NA,"Inactive",8.689312,1,NA,42,1,1
"22177",122289,2012,NA,NA,NA,NA,NA,"",8.6892242,1,3000010354,30,1,1
"22178",57924,2012,NA,NA,NA,NA,NA,"Active",8.688982,1,3000010316,42,1,1
"22179",48219,2014,NA,NA,NA,NA,NA,"Active",8.6888018,1,NA,NA,NA,NA
"22180",60496,2012,NA,NA,NA,NA,NA,"Active",8.6885729,1,3000010364,64,1,1
"22181",108492,2013,NA,NA,NA,NA,NA,"Active",8.6885262,1,3000010160,28,1,1
"22182",103017,2012,NA,NA,NA,NA,NA,"Active",8.6883869,1,3000010300,28,1,1
"22183",31460,2014,NA,NA,NA,NA,NA,"Active",8.6882296,1,3000010380,57,0,1
"22184",13734,2012,NA,NA,NA,NA,NA,"",8.6882219,1,NA,NA,NA,NA
"22185",68813,2012,NA,NA,NA,NA,NA,"Active",8.6881495,1,3000010155,37,0,1
"22186",85393,2013,NA,NA,NA,NA,NA,"Active",8.6879921,1,3000010316,38,1,1
