person_id,year,perf_c
50730,2015,-0.085173026
107606,2014,-0.085172586
105634,2016,-0.085149907
18557,2017,-0.084714569
120849,2016,-0.084521458
39867,2016,-0.084261775
88162,2015,-0.084151901
115807,2016,-0.08410354
22694,2015,-0.084075607
32262,2017,-0.083941221
42593,2015,-0.08387316
119324,2017,-0.083864637
28521,2016,-0.083655253
24849,2016,-0.083258182
98801,2017,-0.082864016
127474,2017,-0.082622722
117579,2013,-0.08254189
115994,2014,-0.08253061
121105,2017,-0.082360215
67771,2014,-0.081651688
47584,2013,-0.081270374
35446,2016,-0.081146888
72730,2013,-0.081067599
57329,2014,-0.080951378
101015,2015,-0.080587246
124166,2017,-0.080551825
75183,2015,-0.080522649
48649,2017,-0.080338292
118977,2015,-0.080250539
103191,2017,-0.079415329
59725,2014,-0.07906317
128519,2016,-0.0789451
76257,2015,-0.078838579
96268,2013,-0.078800626
107074,2017,-0.078463577
38916,2015,-0.078237727
56426,2013,-0.077878714
95800,2013,-0.077865712
113252,2014,-0.077834651
64426,2014,-0.077770129
32282,2017,-0.077688187
43088,2015,-0.077650562
46932,2015,-0.077279724
118135,2014,-0.07663022
106738,2015,-0.076630197
29694,2013,-0.076449409
56696,2013,-0.076449409
101984,2014,-0.076437473
112179,2013,-0.076435164
103192,2013,-0.076390021
95168,2016,-0.076356791
60872,2017,-0.076347455
81376,2016,-0.076278985
55094,2014,-0.076215997
126234,2017,-0.076088026
72557,2014,-0.076070264
71894,2015,-0.076024167
104973,2017,-0.0759902
95138,2014,-0.07563071
38196,2017,-0.075416192
40162,2015,-0.075358242
72730,2014,-0.07441739
62117,2017,-0.074403122
128386,2017,-0.074290559
100907,2016,-0.074194506
29552,2016,-0.074155122
124341,2015,-0.074109912
38815,2017,-0.07386484
106955,2014,-0.073687449
36275,2013,-0.073658094
68944,2016,-0.073517844
36861,2016,-0.073474318
36544,2017,-0.073473409
43565,2013,-0.073272407
115364,2015,-0.073238112
128350,2017,-0.073059648
120849,2015,-0.07297609
38098,2017,-0.07292828
73815,2017,-0.072354801
86211,2014,-0.072338574
120973,2015,-0.071988389
109563,2015,-0.071871452
115994,2015,-0.071756981
102832,2013,-0.071705893
121935,2016,-0.071700856
128471,2017,-0.071463868
115869,2017,-0.071190238
67294,2015,-0.071147442
117622,2015,-0.071144685
115809,2016,-0.070742801
50077,2015,-0.070434459
127083,2017,-0.070005208
38193,2017,-0.06969066
47008,2016,-0.069390945
19504,2014,-0.069364682
99915,2013,-0.06932424
6395,2014,-0.069085442
47343,2017,-0.069012903
121990,2017,-0.068736359
102757,2016,-0.068589814
37281,2014,-0.068458512
54637,2015,-0.06835971
91380,2014,-0.068216391
103116,2014,-0.068216391
38103,2014,-0.068052985
89561,2016,-0.068016492
119897,2014,-0.067771994
38556,2013,-0.067637496
117508,2016,-0.067483597
71436,2015,-0.06739004
120749,2017,-0.06729614
28878,2015,-0.067065738
127680,2016,-0.06684234
117815,2015,-0.066761538
23747,2017,-0.066275008
41344,2017,-0.066257536
62177,2013,-0.066244587
118445,2014,-0.066211149
106334,2013,-0.065716565
41390,2015,-0.065385304
121084,2015,-0.064956017
77669,2014,-0.064937502
127607,2017,-0.064891607
113976,2016,-0.064831987
111427,2015,-0.06477353
56194,2016,-0.064664751
110410,2017,-0.06457115
88715,2013,-0.064513035
53744,2017,-0.064385988
115409,2014,-0.064306147
57843,2014,-0.064239621
34572,2015,-0.064167909
10483,2014,-0.064002737
33246,2015,-0.063793704
81733,2016,-0.063765019
23754,2016,-0.063655093
120971,2014,-0.062952951
115630,2015,-0.062806785
73049,2014,-0.062684372
39002,2016,-0.062363617
78344,2013,-0.062122941
44309,2013,-0.061898168
31487,2015,-0.061853535
56853,2017,-0.061810382
121037,2016,-0.061655831
103289,2014,-0.061630078
121862,2015,-0.061301429
125395,2017,-0.061270103
122869,2017,-0.061062198
69905,2017,-0.060926441
103116,2016,-0.060714915
119682,2017,-0.060609858
36404,2013,-0.060534548
116386,2015,-0.06045191
61355,2014,-0.060354002
27166,2014,-0.060167629
29784,2014,-0.06001823
121742,2015,-0.05970617
47580,2017,-0.059679542
119402,2014,-0.059565227
77819,2014,-0.059547432
85814,2014,-0.059490487
114188,2016,-0.059387825
66150,2017,-0.0593393
31646,2017,-0.05931795
71927,2015,-0.059267629
39126,2013,-0.059224557
118328,2017,-0.059175886
99766,2017,-0.059065636
39659,2014,-0.058798432
111581,2015,-0.058710162
128264,2017,-0.058613155
59454,2017,-0.058577035
102179,2014,-0.058343377
116531,2015,-0.058200568
45890,2014,-0.058130886
88261,2016,-0.058128532
65968,2016,-0.058097977
128833,2015,-0.058032047
56426,2015,-0.057881936
107952,2016,-0.05752746
66403,2013,-0.057495985
128291,2017,-0.057333179
113542,2013,-0.057317905
62198,2016,-0.057177473
8774,2013,-0.057175025
44814,2015,-0.057098128
124683,2017,-0.056816023
43588,2014,-0.056608044
115309,2013,-0.056519926
114610,2015,-0.056493163
31073,2013,-0.056491397
49530,2013,-0.056482896
57894,2013,-0.056472469
116275,2015,-0.056397825
55549,2013,-0.0563857
34888,2017,-0.056353662
53480,2016,-0.055097215
101225,2013,-0.054736558
69705,2016,-0.054726254
33369,2015,-0.054631535
78332,2015,-0.054592807
124143,2017,-0.054371748
108868,2015,-0.054323759
116503,2017,-0.054297127
42442,2016,-0.054074932
106434,2015,-0.053858552
49422,2013,-0.05383648
94858,2014,-0.053812243
42290,2017,-0.053723134
101169,2017,-0.053586926
73680,2013,-0.053445619
57462,2016,-0.053377569
48509,2017,-0.053349033
44310,2016,-0.053190041
113832,2016,-0.053145412
68797,2014,-0.052732859
99479,2017,-0.052642874
118677,2014,-0.052184403
109799,2015,-0.051847979
113646,2016,-0.051829129
127128,2016,-0.051583517
95509,2015,-0.05155459
29484,2015,-0.051407501
77767,2016,-0.051260445
107294,2016,-0.051161461
68558,2013,-0.05108621
128475,2016,-0.051027339
117075,2017,-0.050995372
128313,2017,-0.050876651
42851,2016,-0.050830711
61385,2014,-0.050813004
127825,2016,-0.050773621
32396,2014,-0.050136559
77678,2014,-0.050093617
102629,2014,-0.05003912
54770,2016,-0.050028071
101645,2017,-0.049511597
59855,2015,-0.049372401
67572,2017,-0.04924624
45430,2014,-0.049016617
102607,2013,-0.048459683
95171,2014,-0.048179943
118790,2013,-0.048093922
127940,2016,-0.047808118
97569,2017,-0.047496375
60050,2013,-0.04731765
114887,2013,-0.04731765
36576,2016,-0.047302626
105055,2013,-0.047255632
74078,2014,-0.047249157
125450,2016,-0.047028296
56257,2017,-0.047014277
124706,2016,-0.047010913
68152,2017,-0.046956439
128366,2017,-0.046883345
95748,2017,-0.046857074
67294,2016,-0.04683144
69458,2014,-0.046824127
112264,2015,-0.046257209
110845,2016,-0.046061072
127234,2017,-0.046031274
57235,2015,-0.046014581
48187,2016,-0.045831319
52623,2016,-0.045812897
31179,2015,-0.045595415
44991,2017,-0.045503691
104826,2017,-0.045126431
94950,2016,-0.044705473
121925,2015,-0.04469749
87189,2014,-0.044508349
53882,2017,-0.044315048
122097,2017,-0.044257395
71518,2016,-0.044211142
96051,2015,-0.044059251
78326,2016,-0.044018228
76058,2016,-0.043789104
120961,2016,-0.04371566
108929,2016,-0.043396641
112700,2017,-0.043018021
128530,2016,-0.042825773
85757,2015,-0.042798154
113539,2014,-0.042611703
118692,2016,-0.042602185
116738,2016,-0.042418279
28058,2015,-0.042359319
19597,2015,-0.041888475
126144,2015,-0.041571714
71028,2013,-0.04150505
98902,2016,-0.041304216
47002,2017,-0.04101244
68798,2014,-0.040719651
65751,2015,-0.0406432
93442,2015,-0.040539581
114053,2016,-0.040375788
90398,2016,-0.040328808
104943,2013,-0.040240142
12805,2013,-0.039928272
122429,2016,-0.039475981
95286,2017,-0.039448895
36861,2017,-0.039286658
112445,2014,-0.039279174
45430,2016,-0.039210442
105634,2017,-0.039193384
84623,2015,-0.039062209
51859,2015,-0.038968079
121304,2015,-0.038939819
39500,2014,-0.038761467
48513,2016,-0.038733944
13417,2013,-0.038582463
30869,2013,-0.038565636
42953,2013,-0.038559858
38149,2017,-0.037954461
122660,2017,-0.037893988
58559,2015,-0.037786853
116287,2015,-0.037650865
58330,2014,-0.037345659
49643,2015,-0.03725294
104973,2014,-0.036890186
108570,2016,-0.036639821
108696,2014,-0.036339477
89561,2014,-0.036289144
41409,2015,-0.036138169
35427,2014,-0.035960428
108143,2017,-0.035841249
57692,2016,-0.035805698
103131,2015,-0.035773613
113602,2016,-0.035712633
58980,2015,-0.035405964
65378,2016,-0.035400052
116324,2016,-0.035388649
62810,2017,-0.034951266
36404,2014,-0.034618415
123197,2017,-0.034402426
108696,2015,-0.034365054
115586,2015,-0.034342971
53828,2013,-0.034231938
102796,2015,-0.034156509
90906,2013,-0.034154478
103449,2017,-0.034127776
110637,2015,-0.034095991
126399,2016,-0.034088302
111876,2016,-0.033543993
42440,2013,-0.033533528
119731,2017,-0.033519741
33159,2014,-0.033434
119402,2016,-0.033219606
67589,2015,-0.032997984
77669,2015,-0.032709856
82892,2015,-0.03235428
122040,2017,-0.03196853
42851,2017,-0.031909615
60915,2013,-0.031853478
50121,2014,-0.031708691
117997,2016,-0.031610694
100372,2017,-0.031406581
66401,2014,-0.031289712
108049,2013,-0.031099258
114522,2013,-0.031098353
126365,2017,-0.03104795
24940,2016,-0.030905467
121036,2016,-0.03069341
121191,2016,-0.030691862
59285,2013,-0.03067326
122944,2015,-0.030645832
28470,2013,-0.030644834
50421,2016,-0.030622529
114522,2014,-0.030457439
116121,2014,-0.030369429
30244,2013,-0.030271268
128310,2017,-0.030018931
93532,2013,-0.029931884
123145,2015,-0.029685741
118703,2014,-0.029645767
103396,2014,-0.029280305
58209,2013,-0.029180879
32539,2014,-0.028977493
40485,2015,-0.028512903
96051,2016,-0.028068122
39640,2016,-0.027588587
115009,2015,-0.027513074
125693,2016,-0.027167341
69616,2016,-0.027031006
103819,2017,-0.026897334
91662,2015,-0.026796648
39180,2015,-0.026214778
112060,2014,-0.026212566
61192,2013,-0.026109116
25947,2015,-0.02593041
127728,2017,-0.025877437
61125,2016,-0.025270008
119897,2017,-0.025056593
127410,2017,-0.025013825
111079,2013,-0.024991475
73815,2014,-0.02469207
69635,2016,-0.024681319
69913,2016,-0.024481377
128343,2015,-0.024210673
109288,2013,-0.02403901
38529,2016,-0.023723926
123960,2016,-0.023705091
121931,2016,-0.023496473
65071,2014,-0.023310922
31487,2014,-0.02315139
60357,2015,-0.023146376
48313,2013,-0.023118718
124934,2016,-0.022959173
90838,2013,-0.022919506
99035,2013,-0.02271824
34239,2013,-0.022407316
103979,2013,-0.022407316
115177,2013,-0.022407316
105726,2013,-0.022399096
56275,2015,-0.022317147
67804,2015,-0.022254577
43364,2015,-0.022185367
111577,2014,-0.022120634
88579,2016,-0.022098346
129105,2016,-0.021994166
123828,2016,-0.021940628
75513,2013,-0.021584336
119288,2016,-0.021500215
105261,2014,-0.021214321
98055,2017,-0.021171525
46951,2016,-0.021163998
34419,2015,-0.020952228
123632,2015,-0.020748865
108314,2013,-0.020717889
92564,2014,-0.02046947
102055,2015,-0.020105597
69353,2015,-0.020034812
120961,2015,-0.020016866
45261,2014,-0.020006768
40632,2015,-0.019973498
101160,2014,-0.019890275
15705,2015,-0.01979389
58237,2015,-0.019778173
39640,2017,-0.019259308
21399,2017,-0.018765597
97153,2016,-0.018076744
104943,2014,-0.017721558
77211,2015,-0.017521989
122444,2015,-0.017089948
101684,2016,-0.01686392
56022,2016,-0.016589869
125856,2016,-0.016589344
103360,2015,-0.016580341
56853,2016,-0.016411653
118054,2017,-0.016363578
122475,2017,-0.016296679
112618,2013,-0.016285393
115809,2015,-0.015824351
92613,2017,-0.015822887
33361,2016,-0.015583271
102692,2015,-0.015490986
127128,2017,-0.015193366
14873,2015,-0.01512312
37877,2017,-0.01507723
128718,2015,-0.015003265
21249,2013,-0.014862034
44973,2013,-0.014860065
45262,2015,-0.014524977
29496,2013,-0.014497428
118798,2013,-0.014481304
130244,2015,-0.014300831
40365,2015,-0.013821169
111047,2015,-0.013603845
39840,2017,-0.013544642
104696,2013,-0.013414212
62035,2015,-0.013010643
37545,2017,-0.012972494
107283,2015,-0.012926204
93196,2016,-0.012605948
110187,2017,-0.012521788
125359,2015,-0.012463404
33246,2016,-0.012446405
30813,2014,-0.01243404
38158,2014,-0.012332845
124254,2017,-0.01232752
117791,2017,-0.012174475
125038,2016,-0.012014755
62835,2015,-0.011702343
100156,2016,-0.011397131
28553,2015,-0.011359313
81639,2017,-0.01130842
77767,2017,-0.011263759
115257,2014,-0.010686029
112237,2015,-0.010456459
47482,2015,-0.010279387
111696,2017,-0.010151635
70912,2014,-0.010083388
40113,2016,-0.009732863
115808,2014,-0.009590989
107979,2015,-0.009276976
102629,2016,-0.009219554
115446,2016,-0.009170038
118280,2017,-0.009078425
114356,2016,-0.009016749
94858,2015,-0.008889896
57329,2015,-0.008763203
10647,2014,-0.008015245
117508,2014,-0.007742207
69415,2013,-0.007736025
43630,2016,-0.007430346
46027,2016,-0.007371166
27933,2016,-0.007268101
99104,2014,-0.006988828
33422,2016,-0.006983233
64747,2017,-0.006508357
51542,2013,-0.006404223
128284,2016,-0.006217917
89303,2013,-0.00601106
104498,2013,-0.006010593
107595,2013,-0.006006364
53801,2017,-0.005887893
31263,2015,-0.00562146
77615,2013,-0.005536223
24865,2013,-0.005389495
116077,2013,-0.005379627
45852,2013,-0.005374595
108258,2014,-0.005296343
51577,2017,-0.005184117
120606,2016,-0.005071764
57462,2017,-0.004874532
66656,2015,-0.004809354
26494,2016,-0.004452657
123960,2017,-0.004153185
96534,2014,-0.0040291
27247,2017,-0.00382077
123048,2015,-0.003741393
101984,2015,-0.003676057
124013,2017,-0.003212953
23601,2016,-0.003175189
54606,2017,-0.003082492
68515,2016,-0.002433975
123347,2015,-0.002282172
119094,2017,-0.002052723
23601,2013,-0.001903527
15705,2016,-0.001855027
99129,2015,-0.001758727
66461,2015,-0.001605546
72477,2014,-0.001426607
36807,2017,-0.000990756
105775,2016,-0.000906541
66611,2013,-0.000900883
70147,2013,-0.000895156
103462,2015,-0.000356104
69616,2014,-0.000113732
113875,2014,1.26E-06
93422,2015,0.000205543
62240,2015,0.000336372
64422,2016,0.000894505
122664,2016,0.001011116
126121,2016,0.001367915
112933,2016,0.001568824
72474,2017,0.001586105
75183,2013,0.001719714
21272,2014,0.002015117
77767,2013,0.00221428
44908,2015,0.002234279
82339,2013,0.002768894
108929,2013,0.003057496
61377,2013,0.00325325
84208,2013,0.00325325
115188,2014,0.003365816
79604,2013,0.003400486
112848,2017,0.003404417
72821,2015,0.003442373
50463,2013,0.003603147
77382,2013,0.00360625
59318,2016,0.003988867
46989,2016,0.004117189
105330,2015,0.004401904
56022,2015,0.004789868
45084,2014,0.004856647
102811,2017,0.00499633
41189,2013,0.005001472
71273,2013,0.005001472
117791,2013,0.0051337
21277,2016,0.005400422
119286,2015,0.005560109
62148,2015,0.005709163
107059,2013,0.005910072
112354,2013,0.005937616
416,2013,0.006362673
128240,2017,0.006399131
123145,2017,0.006624945
98779,2016,0.006687004
96268,2017,0.006687205
101140,2017,0.006960741
120302,2014,0.006985448
105261,2015,0.007085579
12333,2016,0.007257148
34691,2016,0.00728699
71594,2014,0.007478065
47364,2016,0.007505989
61390,2013,0.008027942
95194,2013,0.008139692
34760,2015,0.008606383
115639,2014,0.008692479
100667,2014,0.008809566
125205,2015,0.009061023
54273,2017,0.009271275
9648,2014,0.009855137
117150,2017,0.009969495
117575,2013,0.009975386
48649,2016,0.01018653
54606,2015,0.010214664
51818,2017,0.010314322
105422,2016,0.010592427
29045,2013,0.010668003
126494,2017,0.011022203
82482,2014,0.011199656
58622,2017,0.01129149
25810,2017,0.011385337
96165,2017,0.011420803
77417,2013,0.01153523
54225,2016,0.011782418
43563,2015,0.011878107
91380,2013,0.011910978
110081,2014,0.011989342
95636,2013,0.012059871
59605,2016,0.012276083
40229,2014,0.012284989
35336,2016,0.012690684
128260,2017,0.013013295
74723,2013,0.013116089
100340,2015,0.013355388
35781,2014,0.013467512
108641,2014,0.013467512
45262,2013,0.013549806
106231,2016,0.013666245
103987,2014,0.014308601
72315,2013,0.014445845
65143,2014,0.014454333
107002,2016,0.014538842
54447,2014,0.014774542
111704,2015,0.014815205
116256,2017,0.015151976
127770,2016,0.015377314
65244,2014,0.015493471
8321,2014,0.015768979
41820,2014,0.015768979
128345,2017,0.015830841
100354,2016,0.015848577
121037,2015,0.015869988
72477,2015,0.015880479
45262,2014,0.015984571
128234,2017,0.016129604
121362,2015,0.016182316
48183,2014,0.016346624
78330,2017,0.016372619
124662,2017,0.016525315
44239,2015,0.01652869
64476,2016,0.016733332
32314,2017,0.017121974
124648,2016,0.017210349
42185,2017,0.017401384
81323,2014,0.017696338
100588,2016,0.017765211
70987,2013,0.017880779
89042,2015,0.017927647
120944,2017,0.01813579
122064,2015,0.018185878
116486,2015,0.018366041
115767,2014,0.0185335
122933,2015,0.018568384
22637,2014,0.018900488
113340,2013,0.019042781
56312,2017,0.01920577
66426,2013,0.019342449
62148,2013,0.01936283
68515,2013,0.01936283
119553,2015,0.01943804
68528,2016,0.019737743
43630,2017,0.019751614
65000,2015,0.019863823
53867,2014,0.019871365
83518,2016,0.020391049
78237,2017,0.020577176
99261,2015,0.020887526
27560,2016,0.021219
48304,2017,0.021259001
77678,2013,0.021821812
36794,2013,0.02196127
120944,2016,0.02197307
125079,2016,0.022100613
32443,2017,0.022169601
106955,2016,0.022641899
25047,2016,0.023134233
110921,2017,0.023290999
61518,2017,0.023361553
120156,2014,0.02360962
53680,2014,0.023624063
50210,2013,0.024044512
118632,2016,0.024537258
65751,2014,0.024537323
113178,2014,0.024819111
62214,2014,0.024851605
106753,2014,0.025195397
26968,2015,0.025246484
58980,2016,0.025337271
27816,2014,0.025345843
108841,2013,0.025435874
86207,2017,0.025436781
59203,2017,0.025538543
100015,2016,0.025724487
29604,2016,0.02579267
34932,2014,0.025849771
29456,2014,0.025970424
121589,2014,0.026002143
109025,2017,0.026148181
100889,2014,0.02644679
128665,2016,0.026451671
122040,2016,0.026573539
15705,2017,0.026623016
51316,2013,0.026642375
73165,2013,0.026720094
39198,2013,0.026728427
68077,2013,0.026728427
51824,2013,0.026737144
63505,2016,0.026854828
77494,2015,0.026924923
98243,2015,0.02700403
84244,2014,0.027101226
33250,2014,0.027132306
95792,2015,0.027343178
49849,2014,0.027424172
24037,2013,0.027486339
128390,2017,0.027695216
122153,2017,0.027764458
108143,2016,0.027879257
35191,2015,0.027914446
31325,2016,0.027986553
105961,2017,0.028207311
125933,2016,0.028331785
48032,2015,0.028351389
51989,2017,0.028442757
106434,2016,0.028709508
56268,2016,0.028821833
60134,2014,0.02910555
114053,2014,0.029128402
75726,2013,0.0292606
50483,2017,0.029601434
108977,2014,0.029737031
134842,2015,0.029907554
47008,2015,0.029954743
128142,2016,0.029978929
124168,2016,0.030004276
34751,2017,0.030195104
67651,2015,0.030312752
119402,2015,0.03043364
106955,2015,0.030539256
92747,2017,0.031175351
126515,2016,0.031209406
51481,2015,0.031379107
40632,2016,0.03138591
37815,2016,0.031389244
58980,2014,0.031399038
41401,2015,0.031464458
56687,2017,0.031502321
130304,2015,0.032706771
128401,2017,0.032814875
98659,2015,0.032942023
105025,2017,0.033010282
125641,2016,0.033092085
46989,2014,0.033207912
15505,2014,0.03349147
102607,2015,0.033507906
25647,2014,0.033578038
109312,2013,0.033654794
51390,2013,0.033698503
69635,2013,0.033711541
99766,2014,0.033737011
72790,2013,0.033771705
57135,2013,0.033805959
121304,2017,0.033811372
8426,2014,0.033902403
73421,2017,0.03396371
121601,2016,0.034110591
43814,2013,0.034154192
75183,2016,0.034447841
88692,2014,0.034540925
102473,2015,0.034772016
80186,2014,0.034788068
72790,2017,0.034881722
125368,2015,0.035144545
103888,2017,0.035158839
43148,2015,0.035516724
71470,2014,0.035521727
97151,2013,0.035712443
76257,2014,0.035841152
109044,2015,0.035921872
78859,2015,0.036118075
22021,2014,0.036151048
119698,2015,0.036179341
38789,2014,0.03630694
47390,2013,0.036401838
40032,2015,0.036415387
100072,2015,0.036541048
72417,2014,0.036669917
68349,2017,0.036889471
35139,2014,0.036973249
118323,2015,0.037120454
11747,2013,0.03718115
32314,2014,0.037233017
23065,2015,0.037987541
72393,2017,0.038062565
33670,2013,0.038146336
23463,2015,0.038366634
57281,2014,0.038458832
74723,2017,0.038491663
115471,2015,0.038836963
95792,2014,0.038869306
67589,2016,0.039002728
38701,2017,0.039166421
32262,2013,0.039363898
74085,2014,0.039421681
25973,2013,0.039430406
88579,2014,0.039461203
52794,2014,0.039499845
32052,2014,0.040259682
56882,2013,0.040339548
52374,2013,0.04039951
40588,2013,0.040410757
110079,2014,0.040633842
70977,2015,0.040687181
111806,2014,0.040840648
64449,2014,0.040887877
66844,2014,0.040997092
102609,2014,0.041240443
35912,2013,0.041452613
45261,2016,0.0414805
117075,2014,0.041499559
65545,2015,0.0415565
81678,2013,0.041572113
27560,2014,0.041681461
65791,2014,0.041855741
128334,2017,0.041880876
37324,2016,0.04192226
109025,2014,0.042030882
56914,2017,0.042148218
38628,2013,0.042182196
24037,2015,0.042534918
60888,2015,0.042537611
38345,2015,0.04265216
53056,2013,0.04269715
58330,2013,0.042744759
120749,2015,0.042839929
35459,2014,0.042933051
36798,2014,0.043194566
116691,2014,0.043240219
128918,2013,0.043252911
82551,2015,0.043687269
35912,2014,0.043869294
83986,2013,0.043877792
105898,2017,0.043882925
47203,2015,0.04413227
32485,2013,0.044236016
44458,2017,0.044395246
24865,2014,0.044698846
26103,2017,0.045076065
48780,2013,0.045385182
44991,2016,0.04549937
128370,2017,0.045586955
127804,2016,0.045657631
98902,2013,0.045700531
103845,2015,0.045740146
108044,2014,0.045743112
107220,2015,0.045852289
108062,2014,0.046004675
73765,2014,0.046125576
119080,2013,0.046150655
119897,2015,0.046301536
41754,2013,0.046713602
64647,2013,0.046726193
76408,2013,0.046832927
54731,2015,0.04692113
100156,2017,0.046946727
36544,2014,0.046995856
102741,2013,0.047260851
67780,2016,0.047324415
60043,2013,0.04764203
33428,2013,0.047661718
113400,2013,0.047837961
47589,2015,0.048122924
44748,2016,0.048316732
121937,2015,0.048457894
98929,2016,0.048528034
103116,2015,0.04883856
41790,2015,0.048838895
96999,2014,0.048897527
44027,2013,0.048991084
71443,2013,0.049004983
86927,2013,0.049043369
111806,2015,0.049242623
92663,2016,0.049297962
48418,2017,0.049423061
53828,2014,0.049726252
59625,2013,0.050080705
116382,2016,0.050201587
81181,2016,0.05021327
24940,2013,0.050283328
19788,2013,0.050468806
46002,2017,0.051070448
45794,2015,0.051407967
115978,2016,0.051483866
79603,2016,0.05170944
35292,2013,0.052036166
27322,2014,0.05206693
41173,2015,0.052272283
125178,2015,0.052327555
64406,2014,0.05268978
91877,2013,0.052719329
96165,2016,0.053071231
66611,2016,0.053162485
54367,2013,0.053712659
39662,2013,0.053748474
75964,2013,0.053748474
36977,2013,0.053766765
53554,2013,0.05383471
103635,2016,0.053899389
28896,2016,0.054293796
86707,2013,0.054615945
64969,2013,0.05469327
95515,2014,0.055041175
125375,2015,0.055449817
55113,2014,0.055528708
60160,2015,0.055719342
102594,2017,0.055745203
99089,2014,0.055785932
4500,2013,0.055985887
110426,2014,0.056108352
38080,2015,0.056236316
116255,2014,0.056357175
114256,2013,0.056448717
77169,2013,0.056642007
61244,2017,0.056845404
19597,2013,0.056926213
126900,2017,0.057539433
38108,2014,0.057749588
117960,2015,0.058000226
124715,2015,0.058021519
108051,2015,0.058111634
59046,2016,0.058210485
55094,2013,0.05839169
13494,2013,0.058467973
42206,2013,0.058503062
95967,2016,0.058693901
122633,2014,0.058827944
25000,2014,0.058847047
61922,2014,0.059157163
67571,2013,0.059206646
32182,2013,0.059424423
84981,2013,0.059424423
121190,2014,0.059812773
59868,2016,0.059924535
108062,2017,0.060021304
113203,2016,0.060056776
54606,2013,0.060085725
114979,2013,0.06009537
101387,2016,0.060821589
62780,2016,0.06170968
96060,2014,0.061937381
106114,2015,0.061996616
73537,2015,0.062007353
84146,2013,0.062145691
115471,2013,0.062473971
102340,2017,0.062632933
52133,2016,0.063663848
122211,2015,0.063811526
44458,2014,0.063820638
40365,2013,0.063886866
102609,2013,0.063937619
36212,2013,0.063951045
127860,2017,0.064134546
123754,2016,0.064237453
116738,2014,0.064698055
79435,2015,0.064825021
47580,2014,0.064908735
77199,2015,0.065051869
40967,2017,0.065132111
125263,2015,0.06524758
126121,2017,0.065447278
73421,2015,0.06552574
33250,2015,0.065625943
17204,2013,0.065899745
62283,2014,0.065941297
71436,2017,0.065955199
71470,2015,0.066079848
125256,2016,0.066084392
115716,2017,0.066281594
121191,2017,0.066411167
124385,2017,0.066765815
55103,2014,0.066838205
70977,2017,0.066918068
39198,2015,0.067176238
119332,2015,0.067179099
103313,2014,0.067213699
46977,2015,0.067284502
34326,2013,0.067378424
15505,2013,0.067632079
114800,2014,0.067707896
52842,2014,0.067809887
74319,2015,0.068164892
55515,2016,0.068783835
70977,2013,0.068850443
27247,2013,0.068963796
118177,2015,0.068983801
65514,2014,0.069005579
43345,2013,0.069013491
30318,2015,0.06915006
38815,2015,0.069336914
50730,2014,0.069985636
121591,2016,0.070027113
85757,2014,0.070283853
40337,2014,0.070380911
111577,2015,0.070570946
21341,2013,0.070905142
22411,2014,0.071125783
103788,2013,0.071463913
37768,2015,0.071539655
18557,2015,0.071554907
17658,2015,0.071631804
114761,2015,0.071672976
56879,2014,0.071989715
106437,2015,0.072232082
105055,2016,0.072490372
128402,2017,0.072682634
109794,2017,0.072706334
67804,2014,0.072760604
47998,2014,0.072822928
101169,2016,0.072873898
31849,2016,0.073042534
64187,2017,0.073267646
61814,2014,0.07350722
114514,2015,0.073694266
18557,2016,0.073952526
31315,2013,0.074047767
26156,2014,0.074057668
31619,2013,0.074088618
112934,2016,0.074159227
63988,2013,0.074368887
52077,2014,0.074465185
64035,2016,0.074612007
107952,2015,0.074706197
126515,2017,0.074831814
45852,2017,0.074892223
114610,2017,0.074982621
62819,2015,0.07506679
71273,2015,0.075112015
30244,2016,0.075171143
112934,2013,0.075337619
119600,2017,0.075359643
60662,2015,0.075747319
121649,2015,0.075753331
43343,2015,0.076009698
72605,2013,0.076093353
59454,2016,0.076129213
40967,2013,0.07624153
68780,2016,0.076331586
115744,2017,0.076656193
112459,2017,0.07709115
71594,2015,0.077094644
125914,2016,0.077217832
116852,2015,0.077275284
78339,2014,0.077324428
116521,2014,0.077612892
102954,2015,0.077798955
117259,2013,0.077861466
43345,2015,0.078199193
43675,2015,0.07838098
57235,2016,0.078412324
33628,2016,0.078519322
55182,2015,0.078962371
102524,2015,0.079694547
54225,2015,0.079731882
115682,2014,0.079768166
65000,2016,0.080196053
113539,2013,0.080229096
115253,2017,0.080257297
64294,2013,0.080292866
116927,2015,0.080422074
68468,2016,0.080580086
124535,2016,0.080801122
43719,2016,0.081068553
117712,2013,0.081151277
15504,2013,0.08123932
34664,2015,0.081335381
51722,2017,0.081425741
86249,2015,0.081537373
116531,2013,0.081577919
61178,2014,0.081579179
52794,2013,0.081769168
64866,2016,0.082001261
49672,2014,0.082083404
12516,2015,0.082252882
111560,2015,0.082385592
72843,2015,0.082667239
103233,2013,0.082812719
59796,2017,0.083115831
46687,2016,0.08325588
118906,2015,0.083585232
100229,2015,0.0840654
77050,2017,0.084162287
118666,2014,0.084190406
42083,2014,0.084470384
118442,2017,0.084579378
45844,2015,0.085140862
48127,2013,0.0853872
94158,2016,0.085785963
122094,2014,0.086149506
58583,2017,0.086242795
86765,2016,0.086583667
41390,2016,0.086724028
33321,2014,0.086735561
47054,2016,0.087472774
100372,2016,0.087546974
38842,2013,0.087568946
38355,2013,0.087620966
