"","person_id","year.x","perf_a.x","perf_b.x","perf_c.x","status.x","avg_absences.x","id_s_fr.x","age.x","female.x","year.y","perf_a.y","perf_b.y","perf_c.y","status.y","avg_absences.y","id_s_fr.y","age.y","female.y","year.x.x","perf_a.x.x","perf_b.x.x","perf_c.x.x","status.x.x","avg_absences.x.x","id_s_fr.x.x","age.x.x","female.x.x","year.y.y","perf_a.y.y","perf_b.y.y","perf_c.y.y","status.y.y","avg_absences.y.y","id_s_fr.y.y","age.y.y","female.y.y","year.x.x.x","perf_a.x.x.x","perf_b.x.x.x","perf_c.x.x.x","status.x.x.x","avg_absences.x.x.x","id_s_fr.x.x.x","age.x.x.x","female.x.x.x","year.y.y.y","perf_a.y.y.y","perf_b.y.y.y","perf_c.y.y.y","status.y.y.y","avg_absences.y.y.y","id_s_fr.y.y.y","age.y.y.y","female.y.y.y","year","perf_a","perf_b","perf_c","status","avg_absences","id_s_fr","age","female"
"35",10483,2012,NA,NA,NA,"Active",8.5295019,3000010372,65,1,2013,-0.325078111,NA,-0.32507813,"Active",8.279377,3000010372,66,1,2014,-0.483052022,NA,-0.064002737,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",10587,2012,NA,NA,NA,"Active",8.1791191,3000010110,65,1,2013,0.702753209,0.849597575,0.45140451,"",8.1779137,NA,66,1,2014,NA,NA,NA,"",8.5888586,NA,67,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",10647,2012,NA,NA,NA,"Active",8.5452824,3000010364,65,1,2013,-0.317729976,NA,-0.31772998,"Active",8.5491333,3000010364,66,1,2014,0.486215099,NA,-0.008015245,"Active",8.4135847,3000010364,67,1,2015,0.35692077,NA,0.35692075,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",10662,2012,NA,NA,NA,"Active",8.7121782,3000010132,65,1,2013,0.53290013,-0.30309518,0.16916646,"Active",7.9993706,3000010132,66,1,2014,0.619047287,NA,0.88660026,"Active",8.8157291,3000010132,67,1,2015,0.900471057,0.11458147,0.6449908,"Active",1.4141638,3000010132,68,1,2016,1.506896451,NA,1.5068965,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",11132,2012,NA,NA,NA,"Active",8.100914,3000010358,63,1,2013,-0.542512076,NA,-0.54251212,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",11466,2012,NA,NA,NA,"Active",8.0455141,3000010155,63,1,2013,0.594019641,NA,0.59401965,"",8.3895864,3000010155,65,1,2014,NA,NA,NA,"",8.6849403,3000010155,65,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",11747,2012,NA,NA,NA,"Active",8.1245642,3000010165,63,1,2013,0.198525512,-0.26314967,0.03718115,"",8.6168451,3000010165,64,1,2014,NA,NA,NA,"",8.6518373,3000010165,65,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",11776,2012,NA,NA,NA,"Active",8.6496811,3000010179,63,1,2013,0.585993454,0.228339174,0.40173507,"Active",8.0297098,3000010179,64,1,2014,0.429438093,NA,0.33849877,"",8.1888218,NA,65,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",12333,2012,NA,NA,NA,"Active",8.1981373,3000010193,64,1,2013,-1.084336166,NA,-0.26447877,"Active",8.0784292,3000010193,65,1,2014,-1.912153461,0.893023233,0.21253121,"Active",8.3802071,3000010289,66,1,2015,-0.905444486,0.339948449,-0.38936463,"Active",1.4616807,3000010289,67,1,2016,0.20623016,-0.56346166,0.007257148,"Active",0.87056881,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",12516,2012,NA,NA,NA,"Active",8.3867836,NA,63,1,2013,-0.437821166,NA,-0.43782118,"Active",8.3453732,NA,64,1,2014,-0.289276087,NA,-0.28927609,"Active",8.8586178,NA,NA,NA,2015,0.082252887,NA,0.082252882,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",12805,2012,NA,NA,NA,"Active",8.6059332,3000010170,63,1,2013,-0.03992827,NA,-0.039928272,"Active",8.2691422,3000010170,64,1,2014,2.537541184,NA,-0.59572703,"Active",8.8341246,3000010170,65,1,2015,1.459247988,NA,0.5937562,"Active",1.7919769,3000010170,66,1,2016,1.224744549,NA,0.29036745,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",13186,2012,NA,NA,NA,"Active",8.4765768,3000010136,63,1,2013,-0.899070275,-1.6946895,-1.0651993,"Active",8.0867357,3000010136,64,1,2014,-0.337186473,NA,0.31329668,"Active",8.1973886,3000010136,65,1,2015,-0.213975381,NA,-0.28076452,"Active",1.3209419,3000010136,66,1,2016,-0.582573665,NA,-0.38270208,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",13417,2012,NA,NA,NA,"Active",8.8675308,NA,62,1,2013,-0.03858246,NA,-0.038582463,"Active",8.8096609,NA,63,1,2014,-0.767622545,NA,-0.76762259,"Active",8.5893297,NA,64,1,2015,-0.153062121,NA,-0.15306212,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",13494,2012,NA,NA,NA,"Active",8.0365639,3000010857,63,1,2013,0.058467976,NA,0.058467973,"Active",8.4404726,3000010857,64,1,2014,1.129985214,NA,1.1299852,"Active",8.5016804,3000010857,65,1,2015,0.733607191,NA,0.73360717,"Active",1.8149201,3000010857,66,1,2016,0.830415337,NA,0.83041531,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",13694,2012,NA,NA,NA,"Active",8.8599911,3000010179,63,0,2013,-0.82857405,1.597889035,0.10631216,"Active",8.0412645,3000010179,64,0,2014,-2.110334078,-0.178664728,-1.356814,"Active",8.0955,3000010179,65,0,2015,-1.692389619,NA,-1.132939,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",14273,2012,NA,NA,NA,"Active",7.9619756,3000010689,62,1,2013,-2.497892477,-0.493079668,-1.7115202,"Active",8.2592916,3000010689,63,1,2014,-2.926824923,NA,-2.9268248,"",8.8999758,3000010689,64,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",14699,2012,NA,NA,NA,"Active",8.5515871,NA,61,1,2013,0.776524321,NA,0.77652431,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",14873,2012,NA,NA,NA,"Active",8.5537682,3000010289,63,1,2013,-0.641164556,0.895281618,0.26758987,"Active",8.7423096,3000010289,64,1,2014,0.471681059,NA,0.47168106,"Active",8.6690187,3000010289,65,1,2015,-0.209430618,0.444638694,-0.01512312,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",15028,2012,NA,NA,NA,"Active",8.308794,3000010121,63,1,2013,0.718598602,NA,0.7185986,"",8.163847,NA,64,1,2014,NA,NA,NA,"",8.8285732,NA,65,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",15178,2012,NA,NA,NA,"Active",8.1121368,3000010360,63,1,2013,-2.205320447,NA,-2.2053204,"Active",8.5724096,3000010360,64,1,2014,NA,NA,NA,"Inactive",8.5061741,NA,65,1,2015,NA,NA,NA,"Inactive",1.7664628,NA,66,1,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",15437,2012,NA,NA,NA,"Active",8.0450525,3000010318,64,1,2013,-1.666569127,-1.392325441,-1.4729438,"Active",8.558568,3000010318,65,1,2014,-0.995285941,0.05645608,-1.0211135,"Active",8.0513134,3000010318,66,1,2015,-0.644934531,0.168092757,-1.2123104,"Inactive",1.3550918,3000010318,67,1,2016,NA,NA,NA,"Inactive",0.045289915,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",15465,2012,NA,NA,NA,"Active",8.5185461,3000010287,61,1,2013,-0.151640227,NA,-0.15164022,"Active",8.5467339,3000010287,62,1,2014,0.037628239,NA,-1.11991,"Active",8.0419846,3000010287,63,1,2015,0.334175582,NA,0.21995039,"Active",1.1867241,3000010287,64,1,2016,-1.357483254,NA,-1.3950849,"Active",0.180666,NA,NA,NA,2017,-0.091903574,NA,-0.091903575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",15504,2012,NA,NA,NA,"Active",8.5205011,NA,62,1,2013,0.081239316,NA,0.08123932,"",7.9821243,NA,63,1,2014,NA,NA,NA,"",8.5690489,NA,64,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",15505,2012,NA,NA,NA,"Active",8.829175,3000010121,62,1,2013,0.419081162,-0.151372644,0.067632079,"Active",8.9185839,3000010121,63,1,2014,-0.687879914,0.003011851,0.03349147,"Active",8.9959526,3000010121,64,1,2015,0.0892906,1.904760593,0.55024606,"Active",2.0403454,3000010121,65,1,2016,0.546375914,0.530294478,0.10573357,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",15620,2012,NA,NA,NA,"Active",8.7186699,3000010160,62,1,2013,0.508956958,NA,0.50895691,"Active",7.9971457,3000010160,63,1,2014,0.491176549,NA,-1.0676442,"",8.509244,3000010160,64,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",15705,2012,NA,NA,NA,"Active",8.2347288,3000010136,74,1,2013,0.347829019,-0.009506637,-0.13175005,"Active",7.9929161,3000010136,75,1,2014,0.206336908,0.975191583,-0.098527595,"Active",8.57232,3000010136,76,1,2015,0.199024935,0.598292116,-0.01979389,"Active",1.5531818,3000010136,77,1,2016,0.367871095,0.453648054,-0.001855027,"Active",0.81376851,NA,NA,NA,2017,0.856355694,NA,0.026623016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",15743,2012,NA,NA,NA,"Active",8.6350479,NA,61,1,2013,NA,NA,NA,"Active",7.9884944,NA,62,1,2014,NA,NA,NA,"Active",8.3780928,NA,63,1,2015,NA,NA,NA,"Active",1.4025984,NA,64,1,2016,0.909887648,NA,0.90988767,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",15787,2012,NA,NA,NA,"Active",8.3100014,3000010190,61,1,2013,-0.964464031,NA,-0.96446407,"Active",8.5835495,3000010368,62,1,2014,-0.196521174,NA,-0.4537749,"Active",8.2033272,3000010368,63,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",15867,2012,NA,NA,NA,"Active",7.9152565,3000010309,63.53846,1,2013,0.104922357,NA,0.10492235,"Active",7.9350944,3000010364,64,1,2014,-0.16372249,NA,-1.3442228,"Active",8.4886065,3000010364,65,1,2015,0.488477118,NA,-0.31844884,"Active",1.4018804,3000010364,66,1,2016,0.265013643,NA,0.26501364,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",16262,2012,NA,NA,NA,"Active",7.900835,3000010364,61,1,2013,0.212014512,NA,0.21201451,"Active",8.7576799,3000010364,62,1,2014,0.503719851,NA,-0.43480381,"Active",8.3981791,3000010364,63,1,2015,-0.145914489,NA,-0.14591448,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",16356,2012,NA,NA,NA,"Active",8.8577719,3000010180,61,1,2013,2.564138026,NA,2.5641379,"Active",8.7806616,3000010180,62,1,2014,1.817290289,NA,1.4901905,"Active",8.3521299,3000010180,63,1,2015,-0.321068491,NA,-0.2678372,"Active",2.0554948,3000010180,64,1,2016,0.859797801,NA,0.44872832,"Active",0.69922054,NA,NA,NA,2017,NA,NA,0.7784844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",16729,2012,NA,NA,NA,"Active",8.0238075,NA,61,1,2013,NA,NA,NA,"Active",8.4848557,NA,62,1,2014,NA,NA,NA,"Active",8.2903852,NA,63,1,2015,NA,NA,NA,"Active",1.5645449,NA,64,1,2016,-0.832903875,NA,-0.83290386,"Active",0.099134855,NA,NA,NA,2017,-0.789053105,NA,-0.78905314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",16897,2012,NA,NA,NA,"Active",8.6315536,3000010364,61,0,2013,NA,NA,NA,"Active",8.7109632,3000010364,62,0,2014,1.11838314,NA,-0.12239776,"",8.8914967,3000010364,63,0,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",17204,2012,NA,NA,NA,"Active",8.8112288,3000010190,61,1,2013,-0.090504469,0.489987898,0.065899745,"Active",8.8877277,3000010190,62,1,2014,-0.379757156,NA,0.33153009,"",8.6804647,3000010190,63,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",17482,2012,NA,NA,NA,"Active",8.5203714,3000010106,62,1,2013,-0.506614563,NA,-0.42046085,"",8.4353533,3000010106,63,1,2014,NA,NA,NA,"",8.3581038,3000010106,64,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",17551,2012,NA,NA,NA,"Active",8.6268578,3000010291,62,1,2013,-0.347709472,NA,-0.34770948,"Active",8.2326708,3000010291,63,1,2014,-4.386533292,NA,-1.517644,"Active",8.667551,3000010291,64,1,2015,-2.207577993,NA,-1.7665489,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",17613,2012,NA,NA,NA,"Active",8.5079384,3000010134,62,1,2013,-0.780819408,-1.44906502,-1.2589993,"Active",8.5010366,3000010134,63.014084,1,2014,-0.566663002,1.183644892,-0.82565278,"",8.893034,3000010134,65,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",17658,2012,NA,NA,NA,"Active",8.6327333,3000010104,61,1,2013,-0.338444499,NA,-0.3384445,"Active",8.4677887,3000010104,62,1,2014,0.562422477,1.15554997,0.55915505,"Active",8.5897331,3000010104,63,1,2015,0.653488144,-0.623536415,0.071631804,"Active",2.086117,3000010104,64,1,2016,1.341290446,0.382792392,0.58389223,"Active",0.17832965,NA,NA,NA,2017,1.223757885,NA,0.67289442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",17810,2012,NA,NA,NA,"Active",8.5831738,3000010226,60,1,2013,-0.209870309,NA,-0.20987031,"Active",8.5712299,3000010226,61,1,2014,-0.466309107,NA,0.2565482,"",8.1594906,3000010226,63,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",17962,2012,NA,NA,NA,"Active",8.8468428,3000010380,63,1,2013,-2.025105852,NA,-2.025106,"Active",8.5538273,3000010380,64,1,2014,0.597418278,NA,0.26697537,"Active",8.7529898,3000010380,65,1,2015,-1.268127931,NA,-1.268128,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",18044,2012,NA,NA,NA,"Active",8.1987534,3000010121,61,1,2013,1.055092151,NA,0.86294407,"Active",8.9111509,3000010121,62,1,2014,0.474764978,-0.004587653,-0.23039144,"Active",8.0913401,3000010121,63,1,2015,1.021535463,0.264239996,0.53729808,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",18165,2012,NA,NA,NA,"Active",8.1565647,3000010175,64,1,2013,-0.533915811,NA,-0.53391582,"Active",8.2387609,3000010175,65,1,2014,-0.168909843,NA,-3.1205719,"",8.7463923,3000010175,67,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",18204,2012,NA,NA,NA,"Active",8.2890921,3000010625,60,0,2013,0.195545865,NA,0.19554587,"Active",8.8266907,3000010625,61,0,2014,-0.23366074,NA,-0.6470623,"Active",8.79776,3000010625,62,0,2015,-0.206485081,NA,-0.20648509,"Active",2.0704181,3000010625,63,0,2016,-0.607252846,NA,-0.78563523,"Active",0.74835664,NA,NA,NA,2017,-0.3220853,NA,-1.8996694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",18235,2012,NA,NA,NA,"Active",8.7138882,3000010183,60,1,2013,-1.469881822,NA,-1.4698819,"Active",8.5020161,3000010857,61,1,2014,-0.879502185,NA,-0.87950224,"Active",8.1967297,3000010857,62,1,2015,-0.234498599,NA,-0.23449859,"Active",1.2238944,3000010857,63,1,2016,-1.972777979,NA,-1.972778,"Active",0.45399472,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",18474,2012,NA,NA,NA,"Active",8.4829292,NA,60,1,2013,NA,NA,NA,"Active",8.4110794,NA,61,1,2014,NA,NA,NA,"Active",8.7942543,NA,62,1,2015,NA,NA,NA,"Active",2.003022,NA,63,1,2016,-0.109387692,NA,-0.1093877,"Active",0.89959025,NA,NA,NA,2017,-1.050666654,NA,-1.0506667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",18493,2012,NA,NA,NA,"Active",8.6526403,NA,60,0,2013,0.779197914,NA,0.77919793,"Active",8.6218758,NA,61,0,2014,0.482739681,NA,0.48273969,"Active",8.7182226,NA,62,0,2015,NA,NA,0.91290778,"Active",1.3388029,NA,63,0,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",18537,2012,NA,NA,NA,"Active",8.1239357,3000010123,68,1,2013,0.484950813,0.575018915,0.49500805,"Active",8.1436415,3000010123,69,1,2014,0.805464269,1.124947522,1.1155815,"Active",8.8492203,3000010123,70,1,2015,1.58425903,0.679021403,1.0506347,"Active",1.7655137,3000010123,71,1,2016,1.40778991,1.036608542,1.0696914,"Active",0.29520941,NA,NA,NA,2017,1.269789985,NA,0.40760589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",18557,2012,NA,NA,NA,"Active",8.2941437,3000010110,60,1,2013,0.421810875,NA,0.42181087,"Active",8.612237,3000010110,61,1,2014,0.619727404,NA,0.59672928,"Active",8.9989386,3000010110,62,1,2015,-0.063886434,NA,0.071554907,"Active",1.8157496,3000010110,63,1,2016,0.073952529,NA,0.073952526,"Active",0.48827973,NA,NA,NA,2017,-0.084714572,NA,-0.084714569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",18946,2012,NA,NA,NA,"Active",8.3980894,3000010382,60,1,2013,-4.56056642,NA,-4.5605664,"",8.6264391,3000010382,61,1,2014,NA,NA,NA,"",8.1634464,3000010382,62,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",19127,2012,NA,NA,NA,"Active",8.0848646,3000010360,60,1,2013,NA,NA,NA,"Active",8.703105,3000010360,61,1,2014,-0.078400248,NA,0.83782345,"Active",8.6936722,3000010360,62,1,2015,NA,NA,0.45018339,"Active",1.9424857,3000010360,63,1,2016,-0.204369516,NA,-0.28829458,"Active",0.18983656,NA,NA,NA,2017,-0.705808196,NA,-0.093726374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",19163,2012,NA,NA,NA,"Active",8.8332443,3000010354,60,0,2013,-3.613817955,NA,-3.6138179,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",19175,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"Active",8.1236181,3000010130,62,1,2015,1.60694417,NA,1.6069442,"Active",1.8397942,3000010130,63,1,2016,1.579540699,NA,0.62278712,"Active",0.78446174,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",19176,2012,NA,NA,NA,"Active",8.5328007,3000010225,61,1,2013,0.578327355,NA,0.57832736,"Active",8.2111187,3000010225,62,1,2014,-0.137394485,NA,-0.13739449,"Active",8.5363941,3000010225,63,1,2015,0.279131259,NA,0.27913123,"Active",1.2795192,3000010225,64,1,2016,-0.609419404,NA,-0.60941941,"Active",0.53991395,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",19262,2012,NA,NA,NA,"Active",8.5980511,3000010318,60,1,2013,NA,NA,NA,"Active",8.8284817,3000010318,61,1,2014,NA,NA,NA,"Active",8.5002537,3000010000,62,1,2015,-1.388015802,NA,-0.98021293,"Active",1.9821678,3000010318,63,1,2016,-1.138518953,NA,-0.9847877,"Active",0.32211536,NA,NA,NA,2017,-0.999313878,NA,-1.1335504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",19372,2012,NA,NA,NA,"Active",8.4299822,3000010857,60,1,2013,0.227869964,NA,0.22786997,"",8.189559,3000010857,61,1,2014,NA,NA,NA,"",8.0575962,3000010857,62,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",19504,2012,NA,NA,NA,"Active",8.3391409,3000010104,66,1,2013,1.250446809,NA,1.2504468,"Active",8.2389402,3000010104,67,1,2014,0.144618875,0.283514674,-0.069364682,"Active",9.027771,3000010104,68,1,2015,1.137980236,-0.53087365,0.45874086,"Active",1.7638648,3000010104,69,1,2016,1.371679609,0.360093915,0.85526025,"Active",0.49983263,NA,NA,NA,2017,1.72892217,NA,0.83417076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",19597,2012,NA,NA,NA,"Active",8.5750093,3000010179,61,1,2013,0.348223217,-0.601830787,0.056926213,"Active",8.5422802,3000010179,62,1,2014,-0.736031652,NA,-0.58755922,"Active",8.1820936,3000010179,63,1,2015,-0.041888476,NA,-0.041888475,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",19788,2012,NA,NA,NA,"Active",8.0217276,3000010179,60,1,2013,0.791595412,-0.500923754,0.050468806,"Active",8.8024616,3000010179,61,1,2014,-0.305835058,-1.934520859,-1.1995354,"Active",8.4845285,3000010179,62,1,2015,0.404660216,-1.91507718,-0.50239044,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
