person_id,year,perf_a,perf_b
122695,2016,1.029879591,
122695,2017,,
122704,2013,,
122704,2014,,
122704,2015,-3.650351205,
122704,2016,,
122704,2017,,
122706,2013,,
122706,2014,,
122706,2015,-1.285035542,
122706,2016,-1.937562083,
122706,2017,,
122744,2013,,
122744,2014,-1.074720841,-2.244322482
122744,2015,-0.171981215,-0.128330312
122744,2016,0.84166025,0.325075298
122744,2017,0.651512963,
122754,2013,,
122754,2014,,
122754,2015,-0.831007808,
122754,2016,0.59487407,
122754,2017,0.789833699,
122767,2013,,
122767,2014,,
122767,2015,,-1.116285909
122767,2016,,
122767,2017,,
122828,2013,,
122828,2014,-1.963337656,
122828,2015,-0.460733622,
122828,2016,0.633270194,
122828,2017,0.55969727,
122869,2013,,
122869,2014,,
122869,2015,,
122869,2016,-0.696052839,
122869,2017,-0.070775027,
122898,2013,,
122898,2014,,
122898,2015,0.256631288,
122898,2016,0.404105634,
122898,2017,1.043639226,
122933,2013,,
122933,2014,-0.578856857,-0.407393835
122933,2015,0.065471415,
122933,2016,-1.917441633,
122933,2017,,
122944,2013,,
122944,2014,,
122944,2015,-0.288119196,
122944,2016,0.452877247,
122944,2017,0.089640627,
122946,2013,,
122946,2014,,
122946,2015,-0.244897543,0.285347565
122946,2016,-0.778844533,0.378412445
122946,2017,0.192480249,
122962,2013,,
122962,2014,,
122962,2015,,
122962,2016,0.089371455,
122962,2017,0.297712753,
122964,2013,,
122964,2014,-1.02569915,
122964,2015,-1.546636858,
122964,2016,,
122964,2017,1.771631152,
122985,2013,,
122985,2014,,
122985,2015,,
122985,2016,,
122985,2017,-2.056665387,
122992,2013,,
122992,2014,,
122992,2015,-1.731324068,-1.289306411
122992,2016,-1.305902065,-0.355487175
122992,2017,-0.415121846,
122993,2013,,
122993,2014,,
122993,2015,-0.542297321,-0.309398736
122993,2016,-0.499985396,-0.493231383
122993,2017,,
123001,2013,,
123001,2014,,
123001,2015,-0.652040689,
123001,2016,-0.770326795,
123001,2017,-0.778331003,
123015,2013,,
123015,2014,,
123015,2015,-1.144006861,
123015,2016,-1.918285592,
123015,2017,,
123024,2013,,
123024,2014,,
123024,2015,,
123024,2016,,
123024,2017,-0.124208159,
123026,2013,,
123026,2014,,
123026,2015,,
123026,2016,,
123026,2017,-0.439560366,
123048,2013,,
123048,2014,,
123048,2015,-0.092523079,
123048,2016,0.327100259,
123048,2017,,
123069,2013,,
123069,2014,-1.774324182,0.182595899
123069,2015,-0.480959589,-0.94804709
123069,2016,-0.37606634,-1.275032116
123069,2017,-0.370904694,
123112,2013,,
123112,2014,,
123112,2015,0.82844769,0.929261149
123112,2016,0.375405782,-0.508204914
123112,2017,0.109276426,
123120,2013,,
123120,2014,,
123120,2015,-1.497826597,-1.059938982
123120,2016,-0.842437103,0.764790896
123120,2017,-0.687833757,
123130,2013,,
123130,2014,,
123130,2015,-1.022667595,
123130,2016,,
123130,2017,,
123133,2013,,
123133,2014,0.254863813,
123133,2015,0.202729343,
123133,2016,-0.362982836,
123133,2017,0.148680899,
123145,2013,,
123145,2014,0.036148063,-1.025185846
123145,2015,-0.186139653,0.153342103
123145,2016,-0.971780799,-0.32850641
123145,2017,0.034324488,
123159,2013,,
123159,2014,,
123159,2015,,
123159,2016,0.549089931,
123159,2017,0.772324634,
123162,2013,,
123162,2014,-0.902959582,
123162,2015,-1.926922156,-0.023402338
123162,2016,,
123162,2017,,
123164,2013,,
123164,2014,,
123164,2015,-1.502419131,
123164,2016,-1.619605232,-1.750933423
123164,2017,-0.859573233,
123182,2013,,
123182,2014,,
123182,2015,,
123182,2016,,
123182,2017,-1.481279786,
123184,2013,,
123184,2014,,
123184,2015,,
123184,2016,-0.720204994,-0.725296194
123184,2017,-1.043871837,
123185,2013,,
123185,2014,,
123185,2015,,
123185,2016,,
123185,2017,,
123197,2013,,
123197,2014,,
123197,2015,,
123197,2016,,
123197,2017,-0.03440243,
123204,2013,,
123204,2014,,
123204,2015,,
123204,2016,-1.213072187,
123204,2017,,
123245,2013,,
123245,2014,,
123245,2015,,
123245,2016,-0.949216151,
123245,2017,-2.387965055,
123251,2013,,
123251,2014,,
123251,2015,,
123251,2016,-0.460814496,
123251,2017,0.206598194,
123271,2013,,
123271,2014,,
123271,2015,,
123271,2016,,
123271,2017,-1.400514825,
123347,2013,,
123347,2014,,
123347,2015,-0.225213599,
123347,2016,0.216565267,
123347,2017,,
123368,2013,,
123368,2014,,
123368,2015,-0.871008683,
123368,2016,0.131681595,
123368,2017,0.414396148,
123380,2013,,
123380,2014,,
123380,2015,-0.50380929,
123380,2016,0.736618838,
123380,2017,-0.514173716,
123383,2013,,
123383,2014,,
123383,2015,0.17953602,
123383,2016,0.478647651,
123383,2017,1.403859415,
123413,2013,,
123413,2014,,
123413,2015,,
123413,2016,-1.656497523,
123413,2017,-1.357397715,
123419,2013,,
123419,2014,,
123419,2015,,
123419,2016,,
123419,2017,-0.097375392,
123422,2013,,
123422,2014,,
123422,2015,-1.300112067,-1.485359015
123422,2016,,
123422,2017,,
123429,2013,,
123429,2014,,
123429,2015,0.586509772,
123429,2016,0.860111762,
123429,2017,0.728240186,
123436,2013,,
123436,2014,,
123436,2015,,
123436,2016,-0.818844353,
123436,2017,-0.627364471,
123472,2013,,
123472,2014,,
123472,2015,-1.637124188,
123472,2016,-0.386153335,
123472,2017,-0.692906552,
123473,2013,,
123473,2014,,
123473,2015,0.889774099,-0.107854921
123473,2016,1.084953939,
123473,2017,1.270513426,
123480,2013,,
123480,2014,,
123480,2015,,
123480,2016,-0.685978274,-1.223417263
123480,2017,0.283177121,
123488,2013,,
123488,2014,,
123488,2015,,
123488,2016,,
123488,2017,-0.38398377,
123561,2013,,
123561,2014,,
123561,2015,,
123561,2016,,
123561,2017,-0.774654672,
123603,2013,,
123603,2014,,
123603,2015,-0.46815605,-1.316315923
123603,2016,,
123603,2017,,
123606,2013,,
123606,2014,,
123606,2015,,
123606,2016,0.34362611,
123606,2017,0.592632824,
123621,2013,,
123621,2014,,
123621,2015,,
123621,2016,-1.421757467,
123621,2017,-1.101469835,
123632,2013,,
123632,2014,,
123632,2015,-0.129562768,
123632,2016,0.824695351,
123632,2017,0.533541395,
123642,2013,,
123642,2014,,
123642,2015,-0.717825478,-0.366802292
123642,2016,-0.084308268,2.022788642
123642,2017,-0.724968776,
123676,2013,,
123676,2014,,
123676,2015,-0.388617511,
123676,2016,-0.614467449,
123676,2017,-1.118354759,
123689,2013,,
123689,2014,,
123689,2015,,
123689,2016,-0.636037707,
123689,2017,-0.496525289,
123697,2013,,
123697,2014,,
123697,2015,,
123697,2016,,
123697,2017,0.802377406,
123754,2013,,
123754,2014,,
123754,2015,,
123754,2016,-0.121032544,1.592134462
123754,2017,0.153077826,
123814,2013,,
123814,2014,,
123814,2015,-0.604047056,
123814,2016,-0.943626285,
123814,2017,,
123828,2013,,
123828,2014,,
123828,2015,-1.024493527,0.297802836
123828,2016,0.216868859,-0.535976558
123828,2017,0.249143117,
123842,2013,,
123842,2014,,
123842,2015,,
123842,2016,-0.743199716,
123842,2017,0.023037655,
123880,2013,,
123880,2014,,
123880,2015,,
123880,2016,-0.81478803,
123880,2017,,
123918,2013,,
123918,2014,,
123918,2015,-1.661691238,
123918,2016,,
123918,2017,,
123952,2013,,
123952,2014,,
123952,2015,1.263255197,
123952,2016,-0.017935407,
123952,2017,-0.090873127,
123957,2013,,
123957,2014,,
123957,2015,-1.122869358,
123957,2016,-1.387114801,0.855711333
123957,2017,-0.659578633,
123960,2013,,
123960,2014,,
123960,2015,-0.605728976,
123960,2016,-0.120962876,
123960,2017,0.30914993,
124013,2013,,
124013,2014,,
124013,2015,-0.938938538,
124013,2016,0.560733631,0.786613111
124013,2017,0.106839443,
124127,2013,,
124127,2014,,
124127,2015,-1.785883107,-1.814486367
124127,2016,,
124127,2017,,
124134,2013,,
124134,2014,,
124134,2015,-0.799098097,
124134,2016,0.733749296,
124134,2017,-0.067302475,
124143,2013,,
124143,2014,,
124143,2015,-0.39946548,0.305346497
124143,2016,0.276232908,-0.3007292
124143,2017,-0.285877217,
124158,2013,,
124158,2014,,
124158,2015,0.003089076,-0.786745132
124158,2016,0.305202216,
124158,2017,0.535987199,
124166,2013,,
124166,2014,,
124166,2015,,
124166,2016,-1.727918732,0.567538737
124166,2017,-0.193529684,
124168,2013,,
124168,2014,,
124168,2015,-1.033034606,
124168,2016,-0.633466117,
124168,2017,-0.56077271,
124179,2013,,
124179,2014,,
124179,2015,-0.583872804,
124179,2016,-0.286803714,
124179,2017,0.540066934,
124215,2013,,
124215,2014,,
124215,2015,-1.124821048,
124215,2016,0.56326017,
124215,2017,,
124216,2013,,
124216,2014,,
124216,2015,-1.187150782,
124216,2016,-1.079093482,
124216,2017,-0.782646726,
124234,2013,,
124234,2014,,
124234,2015,-1.004176725,
124234,2016,-0.261348059,
124234,2017,,
124250,2013,,
124250,2014,,
124250,2015,-1.295189395,0.025678842
124250,2016,,
124250,2017,,
124254,2013,,
124254,2014,,
124254,2015,-1.121684998,
124254,2016,-0.176914773,
124254,2017,-0.397704912,
124275,2013,,
124275,2014,,
124275,2015,-0.425426867,-1.132930556
124275,2016,,
124275,2017,,
124285,2013,,
124285,2014,,
124285,2015,-0.469531304,
124285,2016,0.059216034,
124285,2017,1.749409163,
124289,2013,,
124289,2014,,
124289,2015,-0.86241767,-0.254460165
124289,2016,,
124289,2017,,
124290,2013,,
124290,2014,,
124290,2015,,
124290,2016,,
124290,2017,-2.042988006,
124292,2013,,
124292,2014,,
124292,2015,-0.629130368,
124292,2016,0.679317664,
124292,2017,1.061534453,
124320,2013,,
124320,2014,,
124320,2015,,
124320,2016,-1.436971573,
124320,2017,,
124341,2013,,
124341,2014,,
124341,2015,-0.042007045,
124341,2016,-0.529163465,
124341,2017,0.612253258,
124344,2013,,
124344,2014,,
124344,2015,-0.931417132,
124344,2016,-2.157371435,
124344,2017,,
124347,2013,,
124347,2014,,
124347,2015,-0.307284081,-0.666460851
124347,2016,0.769094037,
124347,2017,-0.092105987,
124385,2013,,
124385,2014,,
124385,2015,-0.095441582,
124385,2016,0.1094953,
124385,2017,0.066765817,
124395,2013,,
124395,2014,,
124395,2015,-0.251038033,-0.050146052
124395,2016,-0.756593239,-0.059324129
124395,2017,,
124412,2013,,
124412,2014,,
124412,2015,-0.422530692,-1.389037357
124412,2016,-0.079089965,-0.682594763
124412,2017,-0.416768695,
124440,2013,,
124440,2014,,
124440,2015,-1.735764955,-1.394024889
124440,2016,-0.780623217,-1.013988794
124440,2017,-1.530182605,
124460,2013,,
124460,2014,,
124460,2015,-1.551246058,
124460,2016,-0.959367356,
124460,2017,-1.141383556,
124467,2013,,
124467,2014,,
124467,2015,,
124467,2016,-1.23037536,
124467,2017,-1.215942788,
124494,2013,,
124494,2014,,
124494,2015,-1.400873537,
124494,2016,-0.677225945,
124494,2017,-0.244924911,
124533,2013,,
124533,2014,,
124533,2015,,
124533,2016,-1.583536465,
124533,2017,-0.815176828,
124535,2013,,
124535,2014,,
124535,2015,,
124535,2016,0.045604109,0.068347361
124535,2017,-0.262831234,
124564,2013,,
124564,2014,,
124564,2015,-1.481344666,0.356170927
124564,2016,-0.83766864,0.228861583
124564,2017,,
124584,2013,,
124584,2014,,
124584,2015,-3.10022667,
124584,2016,,
124584,2017,,
124608,2013,,
124608,2014,,
124608,2015,-0.745408483,0.044646388
124608,2016,-0.610448597,0.538301754
124608,2017,-0.217093792,
124618,2013,,
124618,2014,,
124618,2015,-1.703593169,
124618,2016,,
124618,2017,,
124627,2013,,
124627,2014,,
124627,2015,-1.16099163,
124627,2016,-1.634452201,-0.820066965
124627,2017,,
124631,2013,,
124631,2014,,
124631,2015,-0.798538327,-0.263618974
124631,2016,-1.52862316,
124631,2017,-1.747772538,
124635,2013,,
124635,2014,,
124635,2015,-0.70440263,0.590049292
124635,2016,,
124635,2017,,
124648,2013,,
124648,2014,,
124648,2015,-0.33367382,-0.37978169
124648,2016,0.004976186,-0.027295506
124648,2017,-0.7088811,
124662,2013,,
124662,2014,,
124662,2015,-0.034192396,
124662,2016,0.155408467,
124662,2017,0.018737752,
124672,2013,,
124672,2014,,
124672,2015,-1.411652934,0.913209491
124672,2016,-0.535487482,0.340850537
124672,2017,-1.051277593,
124674,2013,,
124674,2014,,
124674,2015,-1.639393484,
124674,2016,-0.194526146,
124674,2017,,
124683,2013,,
124683,2014,,
124683,2015,-1.227536435,
124683,2016,-0.670945038,
124683,2017,-0.05681602,
124692,2013,,
124692,2014,,
124692,2015,,
124692,2016,-0.163906152,
124692,2017,0.489452679,
124706,2013,,
124706,2014,,
124706,2015,-0.609581277,
124706,2016,-0.340703227,
124706,2017,-0.652418824,
124715,2013,,
124715,2014,,
124715,2015,0.512226395,-0.191929079
124715,2016,,
124715,2017,,
124717,2013,,
124717,2014,,
124717,2015,-1.706364732,-0.150603701
124717,2016,-0.853680198,1.291495944
124717,2017,-1.164823212,
124727,2013,,
124727,2014,,
124727,2015,-1.07837798,
124727,2016,0.114354714,
124727,2017,,
124776,2013,,
124776,2014,,
124776,2015,-0.701016464,
124776,2016,-0.721818695,
124776,2017,-0.263669796,
124777,2013,,
124777,2014,,
124777,2015,-1.312842454,0.183711763
124777,2016,-1.287853403,-0.599047141
124777,2017,-0.745285849,
124781,2013,,
124781,2014,,
124781,2015,,
124781,2016,-0.275099502,
124781,2017,-0.100644222,
124805,2013,,
124805,2014,,
124805,2015,-0.382872549,-2.602214635
124805,2016,-0.621888569,-0.048542049
124805,2017,0.061379529,
124850,2013,,
124850,2014,,
124850,2015,-1.36098996,
124850,2016,,
124850,2017,,
124864,2013,,
124864,2014,,
124864,2015,-0.788546616,
124864,2016,,
124864,2017,,
124866,2013,,
124866,2014,,
124866,2015,-0.564797992,1.059434167
124866,2016,0.248151397,1.487715891
124866,2017,,
124884,2013,,
124884,2014,,
124884,2015,-1.107773877,
124884,2016,0.102101101,
124884,2017,0.248529049,
124905,2013,,
124905,2014,,
124905,2015,-0.493204821,
124905,2016,-1.524252271,
124905,2017,,
124934,2013,,
124934,2014,,
124934,2015,0.45404227,
124934,2016,-0.296956496,
124934,2017,0.198775947,
124940,2013,,
124940,2014,,
124940,2015,,
124940,2016,-1.933622541,
124940,2017,-0.651340918,
124988,2013,,
124988,2014,,
124988,2015,,
124988,2016,-1.703106338,-1.949096143
124988,2017,,
125038,2013,,
125038,2014,,
125038,2015,0.099722621,
125038,2016,0.23442063,-0.512062677
125038,2017,1.269943573,
125049,2013,,
125049,2014,,
125049,2015,0.232157554,
125049,2016,0.860002924,
125049,2017,,
125052,2013,,
125052,2014,,
125052,2015,-0.223411965,
125052,2016,-0.254437292,
125052,2017,-0.206594191,
125069,2013,,
125069,2014,,
125069,2015,0.315116036,
125069,2016,0.360224237,
125069,2017,1.244284712,
125076,2013,,
125076,2014,,
125076,2015,-0.839346352,
125076,2016,-0.993988134,
125076,2017,,
125079,2013,,
125079,2014,,
125079,2015,,
125079,2016,0.022100611,
125079,2017,-0.175688005,
125099,2013,,
125099,2014,,
125099,2015,-2.335074288,
125099,2016,,
125099,2017,,
125111,2013,,
125111,2014,,
125111,2015,,
125111,2016,-0.90668773,
125111,2017,-0.705324726,
125151,2013,,
125151,2014,,
125151,2015,-1.095148701,
125151,2016,0.285480371,
125151,2017,0.636093814,
125178,2013,,
125178,2014,,
125178,2015,0.014815057,
125178,2016,-0.986935908,
125178,2017,-0.39516601,
125187,2013,,
125187,2014,,
125187,2015,0.108348365,
125187,2016,,
125187,2017,,
125190,2013,,
125190,2014,,
125190,2015,-0.701945683,
125190,2016,,
125190,2017,,
125205,2013,,
125205,2014,,
125205,2015,-0.671133567,
125205,2016,-0.375724367,
125205,2017,0.676707019,
125256,2013,,
125256,2014,,
125256,2015,-0.733425961,0.006906043
125256,2016,0.099728996,0.191703653
125256,2017,-0.579333618,
125263,2013,,
125263,2014,,
125263,2015,0.188130722,
125263,2016,-1.257648262,
125263,2017,-0.547948856,
125301,2013,,
125301,2014,,
125301,2015,-0.2799774,
125301,2016,0.342685138,
125301,2017,,
125312,2013,,
125312,2014,,
125312,2015,1.057590401,
125312,2016,0.699339463,
125312,2017,0.392884683,
125325,2013,,
125325,2014,,
125325,2015,-1.723206697,-0.153849032
125325,2016,,
125325,2017,,
125326,2013,,
125326,2014,,
125326,2015,-1.031059952,0.309000026
125326,2016,-0.892675017,-0.415403961
125326,2017,-1.399376598,
125339,2013,,
125339,2014,,
125339,2015,-1.235163434,
125339,2016,0.605674236,
125339,2017,0.31589154,
125340,2013,,
125340,2014,,
125340,2015,0.268200852,
125340,2016,0.523900821,
125340,2017,0.784905501,
125341,2013,,
125341,2014,,
125341,2015,-1.514419591,-0.830430746
125341,2016,,
125341,2017,,
125345,2013,,
125345,2014,,
125345,2015,-0.783470198,
125345,2016,,
125345,2017,,
125347,2013,,
125347,2014,,
125347,2015,-0.369585763,
125347,2016,0.954413822,
125347,2017,0.61123516,
125357,2013,,
125357,2014,,
125357,2015,-1.931325832,
125357,2016,,
125357,2017,,
125359,2013,,
125359,2014,,
125359,2015,-0.043188542,0.959137275
125359,2016,-0.352134952,0.520670539
125359,2017,,
125361,2013,,
125361,2014,,
125361,2015,,
125361,2016,-1.918488957,-2.77872015
125361,2017,,
125367,2013,,
125367,2014,,
125367,2015,-1.064368962,1.910888665
125367,2016,0.16538341,0.178393576
125367,2017,0.782270315,
125368,2013,,
125368,2014,,
125368,2015,-0.119306693,0.00917498
125368,2016,-0.355755865,0.67366633
125368,2017,,
125375,2013,,
125375,2014,,
125375,2015,-0.028524085,
125375,2016,0.940406627,
125375,2017,,
125386,2013,,
125386,2014,,
125386,2015,,
125386,2016,-1.161954056,
125386,2017,-1.248924949,
125388,2013,,
125388,2014,,
125388,2015,,
125388,2016,,
125388,2017,-0.611050539,
125392,2013,,
125392,2014,,
125392,2015,-1.476647493,0.444500706
125392,2016,-0.085698474,-0.624599364
125392,2017,0.561026983,
125394,2013,,
125394,2014,,
125394,2015,-1.100490183,
125394,2016,-0.027047475,
125394,2017,0.42821164,
125395,2013,,
125395,2014,,
125395,2015,-1.363680356,-0.070620433
125395,2016,-0.385064357,1.437170036
125395,2017,-0.10870331,
125397,2013,,
125397,2014,,
125397,2015,-1.930760019,0.527739582
125397,2016,,
125397,2017,,
125401,2013,,
125401,2014,,
125401,2015,-1.48442951,
125401,2016,0.463638002,
125401,2017,,
125406,2013,,
125406,2014,,
125406,2015,-1.095882382,-0.079153346
125406,2016,0.187087729,1.942610109
125406,2017,0.663420124,
125410,2013,,
125410,2014,,
125410,2015,-1.05929617,
125410,2016,,
125410,2017,,
125424,2013,,
125424,2014,,
125424,2015,,
125424,2016,-3.518007806,
125424,2017,,
125431,2013,,
125431,2014,,
125431,2015,,
125431,2016,-0.592294493,
125431,2017,0.180040224,
125438,2013,,
125438,2014,,
125438,2015,-1.417001222,
125438,2016,0.380817749,
125438,2017,0.183935016,
125450,2013,,
125450,2014,,
125450,2015,,
125450,2016,0.011919028,-0.097926403
125450,2017,-0.580071172,
125477,2013,,
125477,2014,,
125477,2015,-0.856490529,
125477,2016,-0.154209152,
125477,2017,0.256371555,
125497,2013,,
125497,2014,,
125497,2015,-1.387426771,-0.221063838
125497,2016,,
125497,2017,,
125534,2013,,
125534,2014,,
125534,2015,-3.417863229,
125534,2016,,
125534,2017,,
125541,2013,,
125541,2014,,
125541,2015,0.929643936,
125541,2016,1.058291737,
125541,2017,,
125552,2013,,
125552,2014,,
125552,2015,,
125552,2016,-1.548989236,-0.264428565
125552,2017,-0.501984018,
125564,2013,,
125564,2014,,
125564,2015,,
125564,2016,,
125564,2017,-0.08119661,
125571,2013,,
125571,2014,,
125571,2015,,
125571,2016,-1.085675313,-1.097637129
125571,2017,-1.149616947,
125579,2013,,
125579,2014,,
125579,2015,,
125579,2016,,-2.652361401
125579,2017,,
125587,2013,,
125587,2014,,
125587,2015,,
125587,2016,,
125587,2017,-0.975593564,
125596,2013,,
125596,2014,,
125596,2015,-1.376823829,
125596,2016,,
125596,2017,,
125598,2013,,
125598,2014,,
125598,2015,,
125598,2016,,
125598,2017,-0.702352146,
125606,2013,,
125606,2014,,
125606,2015,-2.297249331,
125606,2016,,
125606,2017,,
125620,2013,,
125620,2014,,
125620,2015,-1.632190829,
125620,2016,0.351086096,
125620,2017,-1.997721685,
125623,2013,,
125623,2014,,
125623,2015,-0.394679315,-1.459884412
125623,2016,,
125623,2017,,
125641,2013,,
125641,2014,,
125641,2015,,
125641,2016,-0.486547853,
125641,2017,-0.495860575,
125645,2013,,
125645,2014,,
125645,2015,,
125645,2016,-0.907879907,
125645,2017,-1.343283811,
125660,2013,,
125660,2014,,
125660,2015,,
125660,2016,-0.572231282,
125660,2017,0.016251944,
125663,2013,,
125663,2014,,
125663,2015,,
125663,2016,-1.10139874,
125663,2017,-0.317861707,
125686,2013,,
125686,2014,,
125686,2015,,
125686,2016,-0.263690636,
125686,2017,-0.281148302,
125689,2013,,
125689,2014,,
125689,2015,,
125689,2016,0.362124795,
125689,2017,-0.095965839,
125693,2013,,
125693,2014,,
125693,2015,-2.015588642,
125693,2016,-0.046100108,
125693,2017,0.015675319,
125694,2013,,
125694,2014,,
125694,2015,,
125694,2016,-1.15666954,0.212696849
125694,2017,-1.11437239,
125711,2013,,
125711,2014,,
125711,2015,0.295501872,
125711,2016,0.619409732,
125711,2017,,
125717,2013,,
125717,2014,,
125717,2015,-2.491133759,-1.595821449
125717,2016,,
125717,2017,,
125730,2013,,
125730,2014,,
125730,2015,,
125730,2016,,
125730,2017,-0.411685088,
125733,2013,,
125733,2014,,
125733,2015,-0.288557217,
125733,2016,-0.248031359,
125733,2017,1.285480119,
125735,2013,,
125735,2014,,
125735,2015,-0.569133541,
125735,2016,-0.771473738,
125735,2017,0.136445961,
125750,2013,,
125750,2014,,
125750,2015,-1.105116304,
125750,2016,0.247792871,
125750,2017,0.071746084,
125759,2013,,
125759,2014,,
125759,2015,,
125759,2016,0.591624173,
125759,2017,0.165059249,
125761,2013,,
125761,2014,,
125761,2015,,
125761,2016,-1.143989856,-0.660316434
125761,2017,-0.947319832,
125772,2013,,
125772,2014,,
125772,2015,,
125772,2016,,
125772,2017,-0.936237404,
125785,2013,,
125785,2014,,
125785,2015,,
125785,2016,-0.974358694,
125785,2017,-1.02523092,
125796,2013,,
125796,2014,,
125796,2015,0.935113084,
125796,2016,-0.385490368,0.183511806
125796,2017,-0.630090137,
125801,2013,,
125801,2014,,
125801,2015,-1.978771271,
125801,2016,-1.273872644,
125801,2017,-0.892666643,
125809,2013,,
125809,2014,,
125809,2015,-3.63055925,
125809,2016,,
125809,2017,,
125810,2013,,
125810,2014,,
125810,2015,,
125810,2016,,
125810,2017,-1.356906677,
125811,2013,,
125811,2014,,
125811,2015,,
125811,2016,1.27068973,
125811,2017,,
125823,2013,,
125823,2014,,
125823,2015,0.186860552,
125823,2016,-0.622835179,
125823,2017,-0.592699669,
125854,2013,,
125854,2014,,
125854,2015,,
125854,2016,0.115481467,-1.098315777
125854,2017,0.062192767,
125856,2013,,
125856,2014,,
125856,2015,-2.166517435,
125856,2016,0.083370857,
125856,2017,0.259379301,
125871,2013,,
125871,2014,,
125871,2015,-1.435904414,0.591260089
125871,2016,-0.388102521,
125871,2017,,
125882,2013,,
125882,2014,,
125882,2015,,
125882,2016,0.38966115,-1.012303011
125882,2017,0.408227977,
125914,2013,,
125914,2014,,
125914,2015,-1.289815345,-0.023894935
125914,2016,-0.282336539,0.735333223
125914,2017,1.481082912,
125923,2013,,
125923,2014,,
125923,2015,-1.555972238,
125923,2016,-1.015783706,
125923,2017,0.14337701,
125933,2013,,
125933,2014,,
125933,2015,0.133293006,
125933,2016,0.073898747,
125933,2017,-0.195394538,
125939,2013,,
125939,2014,,
125939,2015,,
125939,2016,-2.997502151,
125939,2017,-1.551683884,
125962,2013,,
125962,2014,,
125962,2015,-0.410017533,
125962,2016,0.425614652,-0.38291435
125962,2017,-0.766489682,
125971,2013,,
125971,2014,,
125971,2015,-0.718231948,
125971,2016,-0.517404561,0.05316407
125971,2017,-0.537896705,
125973,2013,,
125973,2014,,
125973,2015,,
125973,2016,-1.161248524,0.027803626
125973,2017,,
125974,2013,,
125974,2014,,
125974,2015,,
125974,2016,-0.238900919,-1.87771059
125974,2017,-0.585928411,
125998,2013,,
125998,2014,,
125998,2015,,
125998,2016,-1.316101535,
125998,2017,,
126011,2013,,
126011,2014,,
126011,2015,,
126011,2016,,
126011,2017,-0.713668286,
126020,2013,,
126020,2014,,
126020,2015,-2.315594915,
126020,2016,-1.208246849,
126020,2017,-1.342039854,
126027,2013,,
126027,2014,,
126027,2015,-1.39949752,
126027,2016,,
126027,2017,,
126037,2013,,
126037,2014,,
126037,2015,,
126037,2016,-1.865134903,
126037,2017,,
126044,2013,,
126044,2014,,
126044,2015,-1.571827861,-0.71752065
126044,2016,-0.977979668,0.588203136
126044,2017,0.497760502,
126067,2013,,
126067,2014,,
126067,2015,,
126067,2016,,
126067,2017,-1.455643517,
126093,2013,,
126093,2014,,
126093,2015,,
126093,2016,-1.106532339,-1.609535978
126093,2017,-0.226391375,
126094,2013,,
126094,2014,,
126094,2015,-2.022579729,
126094,2016,-1.589562286,
126094,2017,,
126098,2013,,
126098,2014,,
126098,2015,,
126098,2016,-1.90587512,
126098,2017,1.897705,
126101,2013,,
126101,2014,,
126101,2015,,
126101,2016,-0.188387486,-0.422549638
126101,2017,0.033800956,
126103,2013,,
126103,2014,,
126103,2015,-0.710690887,-1.894096168
126103,2016,-1.62405064,-0.765148001
126103,2017,,
126119,2013,,
126119,2014,,
126119,2015,-1.014157431,-1.595821449
126119,2016,-0.363184867,-0.048484229
126119,2017,-0.842740833,
126121,2013,,
126121,2014,,
126121,2015,-2.49255583,
126121,2016,-0.201859105,
126121,2017,-0.769623816,
126122,2013,,
126122,2014,,
126122,2015,-0.521773276,
126122,2016,,
126122,2017,,
126144,2013,,
126144,2014,,
126144,2015,,-0.141401731
126144,2016,-1.195155099,
126144,2017,0.03423913,
126169,2013,,
126169,2014,,
126169,2015,,
126169,2016,-1.784427245,
126169,2017,,
126181,2013,,
126181,2014,,
126181,2015,,
126181,2016,,
126181,2017,-0.589102266,
126193,2013,,
126193,2014,,
126193,2015,,
126193,2016,0.262778751,
126193,2017,-0.300915041,
126196,2013,,
126196,2014,,
126196,2015,-0.221433876,-0.616814195
126196,2016,-0.133916927,-1.377482588
126196,2017,0.485992703,
126200,2013,,
126200,2014,,
126200,2015,-1.55090727,
126200,2016,-0.427795839,
126200,2017,0.17907721,
126217,2013,,
126217,2014,,
126217,2015,,
126217,2016,-2.052091794,
126217,2017,,
126234,2013,,
126234,2014,,
126234,2015,,
126234,2016,-0.35720913,-2.738695679
126234,2017,-0.068646301,
126236,2013,,
126236,2014,,
126236,2015,-0.733409423,-0.402430769
126236,2016,-0.783653378,-0.737438355
126236,2017,-0.977755351,
126290,2013,,
126290,2014,,
126290,2015,-0.867502803,0.613636818
126290,2016,-0.297970228,0.162428817
126290,2017,-1.392500976,
126365,2013,,
126365,2014,,
126365,2015,,
126365,2016,-0.56361847,
126365,2017,-1.23787564,
126367,2013,,
126367,2014,,
126367,2015,,
126367,2016,-0.890886934,
126367,2017,-0.517005624,
126399,2013,,
126399,2014,,
126399,2015,,
126399,2016,-0.034088302,
126399,2017,,
126455,2013,,
126455,2014,,
126455,2015,-1.246831975,
126455,2016,-0.292056094,
126455,2017,,
126473,2013,,
126473,2014,,
126473,2015,,
126473,2016,-0.135539238,
126473,2017,,
126476,2013,,
126476,2014,,
126476,2015,,
126476,2016,-1.413309519,
126476,2017,,
126494,2013,,
126494,2014,,
126494,2015,,
126494,2016,-0.633787657,
126494,2017,0.011022203,
126496,2013,,
